;textID;text;sentiment;aws_obj_score;aws_mixed_score;aws_mixed_score;aws_neg_score;aws_final_score;aws_pred_sent;azure_obj_score;azure_pos_score;azure_neg_score;azure_final_score;azure_pred_sent;sent_vs_azure;sent_vs_aws;aws_vs_azure;aws_vs_azure_mixed;all_true_sent;all_false_sent;same_but_false;azure_t_vs_aws_f;aws_t_vs_azure_f
4343;14fe6188f0;Retweeting : Win an AT&T Pantech Matrix Pro http://tinyurl.com/d56mqf - it`s easy to enter! so go do it!;neutral;0.418567568063736;1.2046211850247344e-05;0.5809293389320374;0.00049096520524472;0.5804383737267926;positive;0.01;0.99;0.0;0.99;positive;False;False;True;False;False;True;True;False;False
4344;15675a3442;  Ok, just noticed it is in theatres now - don`t know when it`s showing in Vancouver though;neutral;0.8946418762207031;4.199334398435894e-06;0.07244911789894104;0.03290480002760887;0.03954431787133217;neutral;0.63;0.06;0.31;-0.25;neutral;True;True;True;False;True;False;False;False;False
4345;642b5ea30e; C`mon, we`re talking about philos-ophy - the love of wisdom.   I need a 'mat' - a context to intersubjectively 'ground' it.;neutral;0.9623371362686156;1.7674109358267742e-06;0.03504401817917824;0.0026171596255153413;0.032426858553662896;neutral;0.02;0.98;0.0;0.98;positive;False;True;False;False;False;False;False;False;True
4346;4137a2ac20; It is absolutely incredible. It`s official: My FAVORITE JONAS is FRANKIE. He is the man;positive;0.0017662200843915343;8.204572736758564e-07;0.9981038570404052;0.0001291232038056478;0.9979747338365996;positive;0.11;0.88;0.01;0.87;positive;True;True;True;False;True;False;False;False;False
4347;a2f0739de7;Photo: Great night.  http://tumblr.com/xmo1pgymj;positive;0.03518019616603851;2.5449120585108176e-05;0.9644196629524232;0.0003746467700693756;0.9640450161823536;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4348;35210988be;http://twitpic.com/4jken - fire and urban at rock challenge;neutral;0.9903732538223268;3.4046659038722282e-06;0.009441527538001536;0.00018183900101576;0.009259688536985777;neutral;0.89;0.1;0.01;0.09000000000000001;neutral;True;True;True;False;True;False;False;False;False
4349;b65309d7e2;Oops, they don`t open until 9am;negative;0.9186348915100098;3.501678065731539e-06;0.005685525480657816;0.0756760984659195;-0.06999057298526168;neutral;0.71;0.05;0.24;-0.19;neutral;False;False;True;False;False;True;True;False;False
4350;0144894307;OFF TOPIC: missed both motorcades. The secret service tricked us all.  #bush #clinton;neutral;0.4533423185348511;3.0558272555936135e-05;0.007749229203909635;0.5388779044151306;-0.531128675211221;negative;0.01;0.01;0.98;-0.97;negative;False;False;True;False;False;True;True;False;False
4351;2539862087;haciendo mi primer app con Thin + Rack + some crazy stuff...;positive;0.9545153975486756;1.4135768651613034e-05;0.043566450476646416;0.0019040614133700726;0.04166238906327635;neutral;0.0;0.0;1.0;-1.0;negative;False;False;False;False;False;True;False;False;False
4352;c26e85ab0c;tired but have a lot to do.  Looking forward to tabletop gaming tomorrow as a break from my constant programming;neutral;0.06702578067779541;0.005126728676259518;0.8990261554718018;0.028821293264627457;0.8702048622071743;positive;0.11;0.45;0.44;0.010000000000000007;mixed;False;False;False;False;False;True;False;False;False
4353;e5af32e35c;I am going to work than, ill be home, and im going to look for my camera since it must be lost in my house. everyone have a wonderful day;positive;0.11243140697479248;3.8315683923428885e-05;0.8806135058403015;0.006916725542396307;0.8736967802979052;positive;0.0;0.5;0.5;0.0;mixed;False;True;False;False;False;False;False;False;True
4354;35141c3060;Last Chemistry lesson for this school year!  On a brighter note, my birthday will be sandwiched between two days in chemistry lab!;neutral;0.2745030522346497;4.118050128454343e-06;0.7218714356422424;0.0036214331630617384;0.7182500024791807;positive;0.29;0.7;0.01;0.69;positive;False;False;True;False;False;True;True;False;False
4355;beb87222f9;_Girl Girl, those are bangin` shoes!!!  Work it!;neutral;0.04547111690044403;1.1012765526174915e-06;0.9542997479438782;0.00022794032702222466;0.954071807616856;positive;0.27;0.67;0.06;0.6100000000000001;positive;False;False;True;False;False;True;True;False;False
4356;9a4b4f2051; It will give me lulz from time to time.;neutral;0.008014817722141744;3.528050001477823e-06;0.9909493327140808;0.001032351516187191;0.9899169811978936;positive;0.2;0.78;0.02;0.76;positive;False;False;True;False;False;True;True;False;False
4357;6e16b06e7a;Morning & welcome new followers! I tweet business & pleasure so just fair warning;positive;0.1024329513311386;5.154394602868706e-05;0.8971773386001587;0.00033822114346548915;0.8968391174566932;positive;0.09;0.79;0.12;0.67;positive;True;True;True;False;True;False;False;False;False
4358;04b1eb29be;, love your background, I just might have to copy it;positive;0.012767822481691836;4.239000190864316e-06;0.9867262840270996;0.0005017129587940872;0.9862245710683056;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4359;98e8d8727a; I had fun tonight! I`ll leave you with this...Brandi Carlile will be in Dallas today.  We should just sneak into the show!;positive;0.01869882456958294;1.254395783689688e-06;0.9798086285591124;0.001491318573243916;0.9783173099858686;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4360;ee6e10f766;'Viewers of my LinkedIn profiel also viewed Barack Obama, Francisco van Jole and Erwin Blom.' I`m in good company.;positive;0.14421190321445465;1.337345679530699e-06;0.8541001677513123;0.001686597941443324;0.8524135698098689;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4361;7a53c9a6a0;PUSH was amazing;positive;0.00022671437181998042;1.4012803148943929e-06;0.9997181296348572;5.373022213461809e-05;0.9996643994127226;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4362;a90a8fe617; I won`t b hereeeeee. Imma b in georgia  and then I`m off to LA. Grrrrrr!;neutral;0.4995685517787933;3.7975837585690897e-06;0.2781998515129089;0.22222784161567688;0.055972009897232056;neutral;0.01;0.0;0.99;-0.99;negative;False;True;False;False;False;False;False;False;True
4363;266e76dd91;oh i hate friday evening.;negative;0.027088569477200508;0.00099799782037735;0.00039480766281485563;0.9715186357498168;-0.971123828087002;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4364;828751cc3c; I`ll help if you pay for my reactivation;positive;0.6278272867202759;9.254364704247564e-05;0.0296137984842062;0.3424663245677948;-0.3128525260835886;neutral;0.01;0.99;0.0;0.99;positive;True;False;False;False;False;False;False;True;False
4365;dc03f0e6f9; Make her something. Buying something is too impersonal. She`s your mom!;neutral;0.4029200971126557;8.71751853992464e-06;0.06278016418218613;0.5342909693717957;-0.4715108051896095;negative;0.69;0.18;0.13;0.04999999999999999;neutral;True;False;False;False;False;False;False;True;False
4366;32cadc5e15;friends from Traveller`s Tales held a farewell party for me but I kinda disappointed them that I would still be here until Sep. My fault.;negative;0.044321026653051376;6.233916792552917e-05;0.009994495660066605;0.9456220865249634;-0.9356275908648968;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4367;e11c0371de; aww  im ok been stuck on a coach coming back from nans today and its been lovely sunshine too  ****;positive;0.032214507460594184;0.5411943197250366;0.4238869547843933;0.002704210812225938;0.4211827439721674;mixed;0.0;1.0;0.0;1.0;positive;True;False;False;False;False;False;False;True;False
4368;a9821922e9;Metro from trader joe to 71st closed so many firemen and cops wth happened?! Walking home bus can`t go further  ohh;neutral;0.22148244082927704;1.2352132216619792e-05;0.009647367522120476;0.7688578963279724;-0.7592105288058519;negative;0.66;0.08;0.26;-0.18;neutral;True;False;False;False;False;False;False;True;False
4369;77d4a716dd;OO YAY 39 FOLLOWERS I WANT 100  HELP ME;positive;0.7652216553688049;5.0321832532063135e-06;0.22268131375312805;0.012091981247067451;0.2105893325060606;neutral;0.04;0.96;0.0;0.96;positive;True;False;False;False;False;False;False;True;False
4370;0d7d9bc394; LoL....heeeyyy love! Not much working   and you;neutral;0.05176310986280441;2.923895408457611e-05;0.5757341384887695;0.3724735677242279;0.20326057076454165;positive;0.01;0.5;0.49;0.010000000000000007;mixed;False;False;False;False;False;True;False;False;False
4371;88e0e993b1;love how dad said he`d be ready to go at like 3:15 and it`s now 4pm and I`m still working.;positive;0.00514972535893321;1.3208999689595655e-06;0.9945369362831116;0.00031206110725179315;0.9942248751758598;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4372;cc07ca95d1; http://twitpic.com/2xjoc - can you paint me;neutral;0.8699806928634644;0.00010676500096451491;0.12122194468975067;0.008690646849572659;0.112531297840178;neutral;0.88;0.1;0.02;0.08;neutral;True;True;True;False;True;False;False;False;False
4373;9be60c1b72; The problem is that I`m not finished with it  But I have logged in mass hours this week on it. And i`m not being paid! POP!;negative;0.09683003276586533;2.3816995962988585e-05;0.018773704767227173;0.884372353553772;-0.8655986487865448;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4374;06cee4288f;As it turns out I do NOT get to go see The Decemberists...;neutral;0.3628317415714264;6.826034223195165e-05;0.16251423954963684;0.4745857119560242;-0.3120714724063873;negative;0.18;0.0;0.82;-0.82;negative;False;False;True;False;False;True;True;False;False
4375;0b392fca62;In Drivers Ed  then dance.;neutral;0.9945401549339294;9.389975161866458e-07;0.005215235520154239;0.00024362410476896915;0.004971611415385269;neutral;0.82;0.13;0.05;0.08;neutral;True;True;True;False;True;False;False;False;False
4376;50949a20cf; i can almost imagine what the call taker must`ve felt like taking that call...especially if they have young ones at home.;neutral;0.43559980392456055;2.815572406689171e-05;0.12073413282632828;0.4436379075050354;-0.3229037746787071;negative;0.86;0.13;0.01;0.12;neutral;True;False;False;False;False;False;False;True;False
4377;c42d753877;Happy Mother`s Day Moms  Take a load of for at least a day!;positive;0.002784899203106761;1.8767678966469246e-06;0.9970892071723938;0.00012414739467203614;0.9969650597777218;positive;0.76;0.22;0.02;0.2;neutral;False;True;False;False;False;False;False;False;True
4378;fa668afd56; You seem Cool;positive;0.02083803527057171;4.531355898507171e-06;0.9784889221191406;0.0006685265689156951;0.9778203955502248;positive;0.01;0.99;0.0;0.99;positive;True;True;True;False;True;False;False;False;False
4379;7c36b92dfe;I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg;positive;0.925091028213501;4.455707312445156e-06;0.07336939871311188;0.0015351417241618035;0.07183425698895007;neutral;0.07;0.88;0.05;0.83;positive;True;False;False;False;False;False;False;True;False
4380;921d204ecd; jass warn me b4 u go to nxt war...i am there to have fun...;positive;0.3202534914016724;0.011378446593880652;0.547848641872406;0.12051943689584732;0.4273292049765587;positive;0.0;0.05;0.95;-0.8999999999999999;negative;False;True;False;False;False;False;False;False;True
4381;257ec49d8e;feelin depressed ,, i miss you soo **** fcking much besties  ..i wish i wouldnt have left yt;negative;0.050803635269403465;0.006554892752319574;0.14701060950756073;0.7956308126449585;-0.6486202031373978;negative;0.0;0.03;0.97;-0.94;negative;True;True;True;False;True;False;False;False;False
4382;86d1aa892d; I would have, but SuperTarget didn`t have any.;neutral;0.7713857889175415;2.983929562105914e-06;0.04152703285217285;0.18708430230617526;-0.14555726945400238;neutral;0.99;0.0;0.01;-0.01;neutral;True;True;True;False;True;False;False;False;False
4383;e591a91118; it wont work for me;negative;0.001353426254354417;1.342336645393516e-06;0.00022381679445970806;0.9984214305877686;-0.9981976137933088;negative;0.27;0.01;0.72;-0.71;negative;True;True;True;False;True;False;False;False;False
4384;a55fe11056; when you get your grill taken care of this morning how about a quick shot of the hands.  Don`t ask why, just do it;neutral;0.4875181615352631;0.00019070821872446686;0.40810084342956543;0.10419028252363204;0.3039105609059334;neutral;0.04;0.96;0.0;0.96;positive;False;True;False;False;False;False;False;False;True
4385;9d869b56d3;Bah, here I was out in the sun in my new hammock, drinking beer, playing the guitar and singing, and the mosquito chased me inside;negative;0.5064627528190613;6.569740071427077e-05;0.3373609185218811;0.1561107188463211;0.18125019967556;neutral;0.44;0.05;0.51;-0.46;negative;True;False;False;False;False;False;False;True;False
4386;0116bed2a0; hm, this not a good medium for much more then yes/no  I am responding to previous posts,days ago, & other conversations we had;negative;0.03385038673877716;4.219983111397596e-06;0.0011109653860330582;0.9650344252586364;-0.9639234598726034;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4387;49d67efc72;I`ve Got An Urge To Make Music Like Massively.. I`m Going To The Studio;neutral;0.8930304050445557;2.3161742319643963e-06;0.10478213429450987;0.002185089746490121;0.10259704454801977;neutral;0.52;0.39;0.09;0.30000000000000004;neutral;True;True;True;False;True;False;False;False;False
4388;0ea6458418;nomatter how much i sleep am still tired  either going to sleep early or late....;negative;0.7388857007026672;0.0061290482990443715;0.00853418093174696;0.2464510649442673;-0.2379168840125203;neutral;0.0;0.0;1.0;-1.0;negative;True;False;False;False;False;False;False;True;False
4389;ba58a1b4b8;_Rocks Just spurted Fanta out of my mouth laughing at that!;neutral;0.20360517501831052;3.2789706892799586e-05;0.6687538027763367;0.12760832905769348;0.5411454737186432;positive;0.03;0.54;0.43;0.11000000000000004;positive;False;False;True;False;False;True;True;False;False
4390;3c95649475;BORED.  would love someone to talk to.;neutral;0.006679559592157602;9.980280992749613e-06;0.009293800219893456;0.9840167760849;-0.9747229758650064;negative;0.0;0.5;0.5;0.0;mixed;False;False;False;False;False;True;False;False;False
4391;0bba642527; great show today;positive;0.02267934568226337;4.100190562894568e-05;0.976839244365692;0.0004403736093081534;0.976398870756384;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4392;3286f70986;  have funnn!;positive;0.2321198433637619;7.9274414019892e-06;0.7504847049713135;0.01738753356039524;0.7330971714109182;positive;0.07;0.89;0.04;0.85;positive;True;True;True;False;True;False;False;False;False
4393;3ff86e491c;Microsoft Announced Windows 7 Release Candidate. Download available tomorrow;neutral;0.896493136882782;1.1570493370527403e-05;0.10281848907470703;0.0006768901366740465;0.10214159893803297;neutral;0.98;0.01;0.01;0.0;neutral;True;True;True;False;True;False;False;False;False
4394;eb29aeedad;Just helped save a runaway dog. he didn`t want to be my friend, though.;neutral;0.484599769115448;1.6691337805241346e-05;0.5142819285392761;0.0011016525095328686;0.5131802760297433;positive;0.0;1.0;0.0;1.0;positive;False;False;True;False;False;True;True;False;False
4395;15c19c81b0;happy mother`s day to all the moms out there. i hope i never join that crowd;positive;0.024807922542095184;5.6138665968319394e-05;0.9745261669158936;0.0006097696023061872;0.9739163973135874;positive;0.24;0.75;0.01;0.74;positive;True;True;True;False;True;False;False;False;False
4396;6e580a9e43; Forgot about the traffic  Heading to Foxford in Mayo and the lovely Pontoon tomorrow;positive;0.27474960684776306;6.17907926425687e-06;0.7009361386299133;0.024308061227202412;0.6766280774027109;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4397;1b9f990a2c; we tried to DM you but your not following us;negative;0.8959606289863586;8.38091455079848e-06;0.0196969211101532;0.08433414995670319;-0.06463722884654999;neutral;0.97;0.0;0.03;-0.03;neutral;False;False;True;False;False;True;True;False;False
4398;6d09c8576b;My TI89 died. I don`t know why.;negative;0.3362531065940857;1.2430588867573532e-05;0.016113374382257458;0.6476211547851562;-0.6315077804028988;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4399;b568eb06b4;wishes people wouldn`t be so stubborn sometimes.;positive;0.4592227637767792;0.0001490388531237841;0.06433398276567459;0.4762941598892212;-0.4119601771235466;negative;0.01;0.74;0.25;0.49;positive;True;False;False;False;False;False;False;True;False
4400;d25eac87d2;Surely you have guessed, the Arbiter is no other than Judith.;neutral;0.8921509385108948;4.702273145085201e-05;0.08604494482278824;0.021757164970040318;0.06428777985274793;neutral;0.97;0.01;0.02;-0.01;neutral;True;True;True;False;True;False;False;False;False
4401;fb18c911fc;_kearley That`s Twitter for you.;neutral;0.969534695148468;8.081855412456207e-06;0.030141066759824756;0.00031617927015759045;0.029824887489667162;neutral;0.99;0.01;0.0;0.01;neutral;True;True;True;False;True;False;False;False;False
4402;46f7846558;Gave my mommy her Mother`s Day present. Tickets to Aerosmith (her favorite band everr.) Yay for a good reaction.;positive;0.031360384076833725;5.06466458318755e-05;0.965877115726471;0.0027118183206766844;0.9631652974057944;positive;0.05;0.92;0.03;0.89;positive;True;True;True;False;True;False;False;False;False
4403;7f029099aa; You are very welcome. You deserve #followfriday every day!;positive;0.0024938094429671764;2.0078846318938304e-06;0.997453510761261;5.059830073150806e-05;0.9974029124605296;positive;0.2;0.78;0.02;0.76;positive;True;True;True;False;True;False;False;False;False
4404;9703399209;Feeling really good about my performance on the AP Government & Politics exam this morning.  Going to lunch with Krista.;positive;0.03255452960729599;8.903630828172026e-07;0.9659558534622192;0.0014887232100591063;0.96446713025216;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4405;7ad9625924;Went and saw Fighting last night with the best friend. It wasn`t all that great but Channing Tatum is amazing!;neutral;0.004528697114437818;5.57635019049485e-07;0.9952104687690736;0.0002603476750664413;0.994950121094007;positive;0.0;0.98;0.02;0.96;positive;False;False;True;False;False;True;True;False;False
4406;203a5f037e;Btw that song is you`ll always find ur way back home by hannah montana;neutral;0.2230340987443924;6.880180535517867e-06;0.7752748727798462;0.0016841815086081624;0.7735906912712379;positive;0.74;0.25;0.01;0.24;neutral;True;False;False;False;False;False;False;True;False
4407;8e4415271f;http://twitpic.com/67hvr - This picture is from last year freshman year how I miss thos days;negative;0.652752161026001;0.00016531323490198702;0.3112072646617889;0.035875294357538216;0.2753319703042507;neutral;0.37;0.34;0.29;0.05000000000000005;neutral;False;False;True;False;False;True;True;False;False
4408;13bcc6a6f6; can you give me the link for the kimba diaries please?;neutral;0.9810491800308228;2.9749744498985815e-06;0.003198022488504648;0.015749912708997726;-0.012551890220493078;neutral;0.97;0.02;0.01;0.01;neutral;True;True;True;False;True;False;False;False;False
4409;25d0ae4faf;The case for my iPod Touch is literally falling apart.  So junk;negative;0.0003610899148043245;2.9688428639929043e-06;0.00013514683814719322;0.9995008707046508;-0.9993657238665036;negative;0.02;0.0;0.98;-0.98;negative;True;True;True;False;True;False;False;False;False
4410;a8bda007e6;Mo williamssssss;neutral;0.9624669551849364;8.74351189850131e-06;0.03722503781318665;0.0002992834779433906;0.036925754335243255;neutral;0.8;0.13;0.07;0.06;neutral;True;True;True;False;True;False;False;False;False
4411;1fb43f9649;hey  please reply me, i can`t call you im from Mexico and i don`t know the code  love you;positive;0.34792187809944153;8.444050035905093e-05;0.06640039384365083;0.5855932831764221;-0.5191928893327713;negative;0.08;0.86;0.06;0.8;positive;True;False;False;False;False;False;False;True;False
4412;216a8bdc6c;Twitter stop being a **** and let me change my background image!  (imagine a shiny NHL ring in the background);negative;0.09080184251070024;6.136703632364515e-06;0.0037267822772264476;0.905465304851532;-0.9017385225743056;negative;0.81;0.01;0.18;-0.16999999999999998;neutral;False;True;False;False;False;False;False;False;True
4413;d68c6132a5; i would say 10 years younger is not too young, but he would have to be intelligent, good convo skills and other skills;neutral;0.4428199231624603;0.005230791866779327;0.3700793385505676;0.1818699687719345;0.18820936977863312;neutral;0.0;0.99;0.01;0.98;positive;False;True;False;False;False;False;False;False;True
4414;bfbd1996de; I envy everyone on AOTS...;positive;0.39866283535957336;6.7961664171889424e-06;0.5533415675163269;0.04798881337046623;0.5053527541458607;positive;0.0;0.48;0.52;-0.040000000000000036;negative;False;True;False;False;False;False;False;False;True
4415;1b9c6db26b;: What a let down! No MRI today, neurosurgeon didn`t order it--which means we have to come back to OkC soon & we no nothing new;negative;0.019746394827961918;5.644453267450444e-06;0.0006591893034055829;0.9795886874198914;-0.9789294981164858;negative;0.16;0.02;0.82;-0.7999999999999999;negative;True;True;True;False;True;False;False;False;False
4416;341470296e; they used to have a Book Expo in Canada (Toronto) but the cancelled it this year  #BEAtwittyparty #BEAtwittyparty;negative;0.11593268066644667;3.988224307249767e-06;0.007815251126885414;0.8762480020523071;-0.8684327509254217;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4417;d57866fd4f;I`m entering a two month study/exam period.  Which is awesome. - See you on the flip side;positive;0.0812213346362114;2.56218322647328e-06;0.9182942509651184;0.0004818694433197379;0.9178123815217988;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4418;65be71e57b; So ur moomie liked the Pandora? you can buy me one next lol;positive;0.5028265118598938;3.689236837089993e-05;0.4658567011356354;0.03127991035580635;0.43457679077982897;neutral;0.01;0.99;0.0;0.99;positive;True;False;False;False;False;False;False;True;False
4419;81a0d2766d;Going back to my house to pick up some dvds for bapang and pick dito`s up but forgot to pick up other dvds for dito, so I have to go back;neutral;0.6955265402793884;2.371237314946484e-05;0.04678619652986527;0.2576635479927063;-0.21087735146284106;neutral;0.14;0.76;0.1;0.66;positive;False;True;False;False;False;False;False;False;True
4420;ba71ec53d8;karma is a **** ! i just got hung up on  lol i`m still a big dawg though;neutral;0.008684682659804821;0.9693135619163512;0.017312277108430862;0.004689524881541729;0.012622752226889132;mixed;0.05;0.95;0.0;0.95;positive;False;False;False;False;False;True;False;False;False
4421;c64234ad2c;Happy Mother`s Day;positive;0.0025763206649571657;5.709584002033807e-06;0.9973902106285096;2.7804419005406093e-05;0.997362406209504;positive;0.39;0.59;0.02;0.57;positive;True;True;True;False;True;False;False;False;False
4422;c797e813a3; It is sad... I feel bad when I hear it. They look like mid 30`s. It`s like something u wld see on lifetime;negative;0.011103535071015358;2.4369662696699383e-06;0.001346808043308556;0.9875472784042358;-0.9862004703609272;negative;0.01;0.0;0.99;-0.99;negative;True;True;True;False;True;False;False;False;False
4423;2141f28a57;the BEST day ever. I met the greatest 10 year olds. but i will never see them again.. AHH. i`ll miss them (i saw them 1 hour xD) SAD;neutral;0.005662597715854646;0.6432073712348938;0.3370264768600464;0.014103502035140991;0.3229229748249054;mixed;0.08;0.68;0.24;0.4400000000000001;mixed;False;False;True;True;False;True;True;False;False
4424;36553aa4b2; I`ll use that for my next defense.;neutral;0.7462770938873291;0.003030051244422793;0.1980509907007217;0.05264182016253472;0.14540917053818705;neutral;0.37;0.62;0.01;0.61;positive;False;True;False;False;False;False;False;False;True
4425;2241aba468; >>i donï¿½t live in UK, so I canï¿½t say what i think...;neutral;0.9957400560379028;6.925373554622639e-07;0.003593465778976679;0.0006657307967543603;0.002927734982222318;neutral;0.83;0.15;0.02;0.13;neutral;True;True;True;False;True;False;False;False;False
4426;90aedc1282;people are not twitting very much today;neutral;0.482550173997879;0.0017569853225722911;0.006218684837222099;0.5094742178916931;-0.503255533054471;negative;0.39;0.01;0.6;-0.59;negative;False;False;True;False;False;True;True;False;False
4427;5ef20e6425;Just been out to try to catch a swarm, gone into a roof gable end   Set up a bait hive an hoping for the best at the moment;positive;0.5291645526885986;0.02564232237637043;0.11474068462848665;0.33045244216918945;-0.2157117575407028;neutral;0.02;0.98;0.0;0.98;positive;True;False;False;False;False;False;False;True;False
4428;853357e610; Pigs catching Swine Flu and Avian Flu, risking the development of Flying Pig Flu? Awesomely funny;neutral;0.13330137729644775;8.294647159345914e-06;0.8611331582069397;0.005557107739150524;0.8555760504677892;positive;0.0;0.5;0.5;0.0;mixed;False;False;False;False;False;True;False;False;False
4429;57eb23af61;http://twitpic.com/67ot5 - the most amazing decoration of a store i`ve ever seen... & it`s almost been 2 years;positive;0.13129916787147522;9.866968321148306e-05;0.8655220866203308;0.003080030437558889;0.8624420561827719;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4430;f1acd0af15;had a awesome day!;positive;0.002840489381924272;1.5394636648125015e-05;0.996614634990692;0.0005295032169669868;0.9960851317737252;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4431;09be54d930;is also very excited for the BLAZIN SQUAD revival!  im rooting for `em-- their new song http://tinyurl.com/dz7tms;positive;0.033880185335874564;7.5154980549996245e-06;0.9658364057540894;0.0002759113267529756;0.9655604944273364;positive;0.04;0.95;0.01;0.94;positive;True;True;True;False;True;False;False;False;False
4432;3f3f721e62; http://www.thinkgeek.com/books/nonfiction/b322/ <-- Get me one of those and maybe next time;neutral;0.9349409341812134;7.139838999137281e-05;0.06299491971731186;0.0019926999229937787;0.06100221979431807;neutral;0.8;0.14;0.06;0.08000000000000003;neutral;True;True;True;False;True;False;False;False;False
4433;b717dc7e0e;zoita had a cardio apt. 2day. doc says her hole-in-the-heart hasn`t closed. she`ll need the surgery to close it http://ghurm.tumblr.com;negative;0.9149746894836426;5.5925724154803895e-05;0.02453300729393959;0.06043632328510285;-0.03590331599116325;neutral;0.19;0.77;0.04;0.73;positive;False;False;False;False;False;True;False;False;False
4434;d1175f1255;T9R8AM booked. im arriving medan on 27th june. 1155hours;neutral;0.992360293865204;1.012546590573038e-06;0.007558688987046479;7.997568900464103e-05;0.007478713298041839;neutral;0.14;0.05;0.81;-0.76;negative;False;True;False;False;False;False;False;False;True
4435;5c4961181e;playing the game of watching straight people hook up but can`t leave because of another reason;neutral;0.5068955421447754;0.003718442982062698;0.12944230437278748;0.3599437773227692;-0.2305014729499817;neutral;0.44;0.44;0.12;0.32;positive;False;True;False;False;False;False;False;False;True
4436;a3f639a5b9; Lol...I am greedy. I`m craving Coldstone again.;neutral;0.27066951990127563;7.663336873520166e-05;0.3396397829055786;0.3896140456199646;-0.04997426271438599;negative;0.02;0.51;0.47;0.040000000000000036;mixed;False;False;False;False;False;True;False;False;False
4437;56984d8822;Wanna see Up in 2D but everyone wants to see it in 3D;neutral;0.5255370736122131;4.247044853400439e-05;0.4696877598762512;0.004732639994472265;0.464955119881779;neutral;0.61;0.36;0.03;0.33;neutral;True;True;True;False;True;False;False;False;False
4438;e9f31b1bf7;transcribing my tenth (and last) report for the night;neutral;0.8905491828918457;5.97628377363435e-06;0.0626598447561264;0.04678502306342125;0.015874821692705154;neutral;0.74;0.21;0.05;0.15999999999999998;neutral;True;True;True;False;True;False;False;False;False
4439;c28465b668;Google ... show me apples ... I only want to see images with green in them: http://tinyurl.com/clrbau COOL;neutral;0.7107996940612793;1.938490640895907e-05;0.2833159565925598;0.0058648744598031035;0.2774510821327567;neutral;0.01;0.98;0.01;0.97;positive;False;True;False;False;False;False;False;False;True
4440;cb4d3fa927;"blame it on the goose gotcha feelin loose, blame it on the tron gotcha in the zone;; michelle...this is your fault. lol.";neutral;0.1410323977470398;8.212942702812143e-06;0.014867656864225863;0.8440917134284973;-0.8292240565642715;negative;0.02;0.47;0.51;-0.040000000000000036;mixed;False;False;False;False;False;True;False;False;False
4441;db89d5aed1;I hve a fat kink in my neck  maybe someone handsome will massage it out later?  we`ll see!;positive;0.6451603770256042;0.025378316640853882;0.21203848719596866;0.11742284148931505;0.0946156457066536;neutral;0.42;0.52;0.06;0.46;positive;True;False;False;False;False;False;False;True;False
4442;7e1f400b72;I have now realized I am not cool enough to ever get a shout out from   (this player will not be playing on! hahahah);neutral;0.05761764943599701;3.083862247876823e-05;0.1031092330813408;0.8392422199249268;-0.736132986843586;negative;0.0;0.0;1.0;-1.0;negative;False;False;True;False;False;True;True;False;False
4443;1258517874;  caww that sounds good, I hope you`re right;positive;0.11195427924394608;0.0004036747559439391;0.8821606040000916;0.005481462460011244;0.8766791415400803;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4444;ff2b2811d5;I think the rain killed my phone;negative;0.05966934934258461;1.83332922460977e-05;0.09357503801584244;0.8467372059822083;-0.7531621679663658;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4445;04cce6f623; haha Hey, Well if you were in the elevator you should have said more!;neutral;0.17348481714725494;2.825581077559036e-06;0.8220818042755127;0.004430617671459913;0.8176511866040528;positive;0.07;0.9;0.03;0.87;positive;False;False;True;False;False;True;True;False;False
