;textID;text;sentiment
4160;092f427bd9; hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local.;2
4161;8a88d77907;no boby will not talk 2 me;1
4163;a6248bd052; wish you were sluttin it up w me  waaaaaaaaahhhh!!!;1
4164;00aa15cdd8; I took my ring out...;1
4165;751d70d6be;RIP Omar Edwards - Killed by friendly fire in NYC   http://bit.ly/jrM6v;2
4167;2e0ad38b76;Really really cant sleep  x;2
4168;83d01e9b63;So effing tired  http://bit.ly/e0ZFz;2
4169;553f90e47c; I was afraid you were going to say that.;2
4170;cefe4ece48; yeah, I had a suspicion about that!! I think I`m going to come home and want to spend a ton of money on tools!;2
4171;0d9de8b085;is now going to see his very ill uncle on saturday and spend the night at his house as even more bad news has come up;2
4172;020fb88dfd; oo never played it  thats so good that u like 2 play games most females dont like too;0
4173;e5dc4778cc; yeah, still waitin`;1
4174;7f591102bc; hey Chelsea!  Is Your Arm hurtig from the vaccines we had todayyy?  loveeya;1
4175;4f0fb5c787;Enjoying d view @ sg flyer;0
4177;2a5d5cb72a; have a Happy Trip!!;0
4178;032e865dc7; K will check it out...;1
4180;4f90b98302;Bah I don`t think `s FB fan page will get to 7500;2
4181;76f29e1afa; I am very angry at this information Marcos!!!!!!;2
4182;7b8fcb4aac;IT DIDN`T WORK;2
4183;04856c5f92; i wish i was there! but i live in holland ): but i`m going to see you in paris;1
4184;36f326e68a;_Trainr Thanks for the link.  It made me smile;0
4185;8590bc9678;stunning business cards! ashamed of mine  http://bit.ly/zpsQo;1
4186;72edbb4f6d;Now i`ve got 3 new frens-frm Germany,Mexico n France  havin dinner 2gather 2nite.;1
4190;0bb896a8fe;Recording new songs;1
4191;c7c86f06b5;trying to upload a custom background on here, but it`s not working;2
4192;a52a462bef;I cant to sleep and tomorrow i must wake up too early;2
4193;2bb78da7ad;I should`ve known something would go wrong. The van is having problems. Oh please tell me it will not cost us an arm and a leg;2
4195;a5dd88e233;one last stop in Chicago before going back to Miami;1
4197;e0cd486f0f;  - I always appreciate your 'musings.';0
4198;3b4ce30ad8; 'now or never' makes me cry everytime  lol.;1
4199;5911afe689; Thanks hun! I`m wearing my new goldmine e/s and big false lashes, but it doesn`t show!;0
4200;6dbc4aeaf0;and this terrible cartoon that`s supposed to be mexican.;2
4201;589bb8f7e3; what about Your Body by Tom Novy or Voodoo Child by Rogue Traders. They are from 04/05. Good memories from these songs;1
4203;6b0e529bc6;Got moommy somn special for mothers day;0
4204;7115b4a4b1;@_Toki_ the wee girl started crying and her mum came on, was such a shame;2
4205;2d38fc1c25; oh yeah - love his choregoraphy. the pants...not so much.;1
4206;b7f8187109; I want some....LOL  I got the coffee ha ha;0
4207;64adbd5b1f;OMG!!! am luat examenul la SPSS! Me so happy!;0
4210;1c6bd2b82f; loadsa shizze has happend  IM SO UPSET..;2
4212;063a81606f;Looking to sketch final catwalk outfit, i really REALLY want my long pink hair back. i also want to dye my models hair pink not allowed;0
4214;38e6ffc379;videos will be frozen until actual views catch up to the published,  artificial, view count - OOFM was already frozen when we got to it;2
4215;e26c7a0aae; My daughter went to a Bday party today caled, 'Grace' of Cakes...the little girl is named Grace & they made cupcakes!;0
4216;19bdfd834b; did you get them from california vintage? ahahah they have the BEST dresses, i want them but i dont have ebay;0
4217;782cc18378; it`s because you`re popular;1
4218;720bae5df7;going to eat some pasta bake, my favourite food! later going to the flea market  you`re my lilime;0
4220;64ddf74657;Digiqom welcomed new team members in the company today;1
4221;41c7c2b3d1; i hav a bet to get a 6 pack in 35 days...im on day 3..it sux;1
4222;83f28fbd7f; and to you too!!!!;1
4223;d06582e26d;writing report cards  soooo tired but what an amazing day. check it out on fb soon!;0
4224;46eb0ef934;This weather is awful! I just want to curl up and read a book all day;2
4225;1546642a62;My car is broken.;2
4227;0fcb7c107c; Cool! I have one (from a decluttering friend), but I don`t know how to play;0
4228;7e1ca69c6e; the next wk I C Drs too but maybe then? I would love it! I did go to Mac Grill.  John was not there! Thought of U!;0
4229;f088492e99; woOt!;1
4230;60d0bb5840;Slipped up and caught the flu  feeling like poop!;2
4231;fd2ecc50af; I can haz beer too? Oh wait... I`m a work...;1
4232;bf0ba90bd9;will be attending CIC`s parents` orientation tomorrow...need to wake up early;1
4233;98fc0a931d; I selected 4 people today out of my list. Out of 300 or so I picked the 4 that made me laugh!;0
4236;d35a986ee7;Good day all. Let`s see what we can get accomplished today together.;0
4237;2d491261d3; haha it`s great. but i slept horribly last night.;1
4238;b975892590;Happy Mothers Day to all the mom`s around  Hope you have a wonderful day!;0
4241;cdcc280968; i wish i could call but i live in the uk and i don`t have the cash to call;1
4243;78fad5b5b0; this has been like the never ending story....all I seem to be doing is packing and now unpacking!!! Soon over, great here;0
4246;fd42b4b81e;I cant use my blackberry today. This sucks.;2
4247;47a6b0327e;Feel like death  evil headache and need to pack and drive to parents. Bum.;2
4248;3814fce9d6; Make sure you come back and comment again!;1
4249;df54c36011; thank you alot;0
4251;cc686b30a8;sometimes i forget my favorite **** stars are real people too.  made orange chicken last night and cut his finger off! sad!;1
4253;1e0fefceaf;_tall_blonde   ~~Hello~~~  and thanks for the follow.;0
4254;dbe877416c; night Diana and if you travel soon take care;0
4255;fd8467ba4c; I`m proud of You Solange.;0
4256;7e4579c8f9; awesome! I am at 1505 west lake street: right across from the dunn brothers on lake;0
4258;e36d3c4017;_MandM Helaas.. En thanks!;0
4259;455f127749;3 to go, and uploading photos to email would be ten tenenen tenen.. DONE;1
4260;63ea89fdc7;#firefly weekend on SciFi channel  I`m a happy man;0
4261;ade7b64fe3;stuck in stupid Jeuno with flag up.  Wish I was in Windy fishing;2
4262;7f3a3bc5d9;I think I might fall in love with jihoon in boys over flower.;0
4263;26ea6f59f0;@_missrachel how much?;1
4264;30116fe6bd; Josh  Excuse me, but, at what time is it going to begin?;1
4266;452b595a28; youre not going, are you   ?;1
4267;4fff6828c3;Gotta a lot of work knocked out on the project but there`s one feature that just refuses to work right. Can`t release next version until;2
4268;d353471c64; but thats 7 weeks away  Im sure we got by only tweeting at night before?;1
4269;3b17765aeb; and if you want to leaveeeee I can guranteee, you won`t find nobody, else like meeee;1
4272;1c7ea235b3;day started off bad but got better;1
4273;d64d23565e; i would be looking forward to seeing you tonight if i was going;0
4274;0ba81cca59; Yeah it is. Thanks;0
4275;20ec7c7c32;I WANT RED CRUISERS!!  i don`t like the other ones. LMFAO!;1
4277;cb5202a1a3; isn`t that a local dish? borrow;1
4279;a04f085297; hahahaha definitely!  still writing?;1
4281;17e119548f;My new car is already giving me problems  That cant be a good sign.;2
4283;94e82d1574; 'there are people and then there are pencils' some are sharp, some are not and some can be sharpened  my pencil philosophy.....;1
4284;50f928420a;"i love it when justin timberlake hosts snl; hilarious";0
4285;6b04f2321a; FML dad didnt leave me any moneyz, so i have 2 wait till he gets home   call me when you finish work?;1
4286;afa50a2b3d;"Have to go to work  typical sunshine and deep sleep; stupid friday.";2
4287;ca1cba337d;"good morning!  i hope you all have a good day today!! although its a monday... be positive! ;)";0
4288;65d3b53efa; welcome home babe!;0
4289;a0b1f6c22c; Jared`s wearing a green shirt? *SPARKLY EYES* YEE!! I hear #asylm is highly disorganized  hang in there!;1
4290;51f461e27e; I have my 830 class  **** school! what time you work wed? if jade comes ima have to get her in antioch at amtrak.;1
4291;2a6e4e12f9; But but I dun wanna;1
4292;44102ea7ab;and I bought FOUR ties  http://tinyurl.com/pvajlm;1
4293;4d8867a66a;  Cool...a VERY productive day! I just got a spot as an extra in a feature film that is filming tomorrow  AWESOME week all around!;0
4295;bf2aee912b; Did you see my message mandingo jr.!!..lol. I hope its music i`ll like.;0
4296;435c21f256; yea I was about to call you shallow but you saved yourself by saying he makes good music;0
4298;d1d58c6bd9; U r welcome pal  u truly deserve 2 be followed;0
4299;79f5ba757b;just got back from tori`s. watching shark boy and lava girl;1
4300;1580182b0a;Nothing good at the five dollar sale.;2
4301;2ab31350aa;has uploaded her runs onto NikePlus.com ...   Run, Row.Row., RUN!!!;1
4302;171028e14a;  you have every right to feel like a crazy fanboy! jason mraz and james morrison? the jealousy is tangible;2
4303;20368bbb0c;She had a boyfriend;1
4304;41341f5395;Massive morning.. I`m stuffed now;1
4305;dd666c5cbe;On my shoot with Ron and Torey! Have lots of fun;0
4306;fa78beca22; youre very welcome....you deserve it!!;0
4307;8ffe59dc4e; Well best of luck;0
4309;e5b1ffc9f9; i can`t go tonight   *Cait*;1
4310;0861dceb34; I really hope you see my tweets. Sent you so much, I swear. Do a tour in the Philippines, please?  *prays*;0
4312;88e80f3743; Have a 3ware 9650SE, not fast enough for 3x X25-M SSD RAID5. 800Mhz IOP on the HPT. Might try an Adaptec 5405 (1.2Ghz).;2
4313;db0604e817;i really cant take this.;1
4314;3a228e58c4; Rocket surgery hey? HAHA I thought it was rocket SCIENCE? Oh.. is that all.. I knew that I swear. Thank you;0
4315;689d5ce26c; well it sounds delicious! i`ll be laying out on my patio tom, sans pool!  Enjoy your burgers!!;0
4316;6d2f7706c3;But then again I think I`m the only who pays attention to this type of thing, bout to hit this bush and pretend its purple.....;1
4317;d193c6f3c0;'Hi Im Jonathan from Spotify, 4 just 9.99 a month u cn have unlimited music w/ no interuptions' But I luv r little chats J, dont leave me;1
4318;06f3302919; maybe she`s funny like a jester;0
4319;84de0af09e;i should of gone to kirsty`s for the night, anything to get out of the house;1
4320;525ee51b92;been in bed for two days with migraines;1
4321;38300df4eb;Celebrating mother`s day with apple pie;1
4322;500403e684; No trips planned yet but I`ll let you know if there is;1
4323;41d39e113d; I don`t even remember what`s on there!!!;1
4324;07d17131b1;was in Palawan a couple of days ago, i`ll try to post pictures tom.;1
4325;830204562f; waaaaayyyyy too hot for that;2
4326;f0738e1521;'Thick as pig **** - went to Oxford' - Helena`s (Cantab) friend`s description of me to her boyfriend, yesterday...;1
4328;72f147c47c;happy mother`s day to all your mom`s;1
4330;0bb43bf3bc;This weekend is going to be packed full of work for school  No life this summer I`m afraid.;1
4331;701f05eebd;not doing relay  oh well.;2
4332;f70185f2a9;I`m my mom`s company picnic at a Lake Elsinore Storm game. Oh the things we do to please moms;1
4333;c0d627d76d;I have to say, I find it very hard selling on etsy.... sometimes discouraging;2
4334;67b41c2332;Ugh!! Why isn`t inFamous on xbox360!!!?? **** lame.. Its only on PS3..;2
4337;86f96afb50;bad timing- a new mommy just called for newborn pictures and I can`t fit the baby into my schedule no matter how hard I try;2
4338;870375e4c9; that`s depressing;2
4339;5d29c8c13a;Off to bed - I have a hot date with Sudoku and maybe a chapter or two reading if I can stay awake that long. Have a great night tweeps!;0
4340;f85c5d9ec2;Mom says I have to get a new phone IMMEDIATELY....off to T-Mobile.  she paying....;1
4342;91d8c6caf0;Already know I`m gonna miss josh next week.. My mom needs more surgery.. Work sucks.. Not a good day. Oh and my tum tum hurts;2
4343;14fe6188f0;Retweeting : Win an AT&T Pantech Matrix Pro http://tinyurl.com/d56mqf - it`s easy to enter! so go do it!;0
4344;15675a3442;  Ok, just noticed it is in theatres now - don`t know when it`s showing in Vancouver though;1
4346;4137a2ac20; It is absolutely incredible. It`s official: My FAVORITE JONAS is FRANKIE. He is the man;0
4347;a2f0739de7;Photo: Great night.  http://tumblr.com/xmo1pgymj;0
4348;35210988be;http://twitpic.com/4jken - fire and urban at rock challenge;1
4349;b65309d7e2;Oops, they don`t open until 9am;1
4350;0144894307;OFF TOPIC: missed both motorcades. The secret service tricked us all.  #bush #clinton;2
4354;35141c3060;Last Chemistry lesson for this school year!  On a brighter note, my birthday will be sandwiched between two days in chemistry lab!;0
4355;beb87222f9;_Girl Girl, those are bangin` shoes!!!  Work it!;0
4356;9a4b4f2051; It will give me lulz from time to time.;0
4357;6e16b06e7a;Morning & welcome new followers! I tweet business & pleasure so just fair warning;0
4358;04b1eb29be;, love your background, I just might have to copy it;0
4359;98e8d8727a; I had fun tonight! I`ll leave you with this...Brandi Carlile will be in Dallas today.  We should just sneak into the show!;0
4360;ee6e10f766;'Viewers of my LinkedIn profiel also viewed Barack Obama, Francisco van Jole and Erwin Blom.' I`m in good company.;0
4361;7a53c9a6a0;PUSH was amazing;0
4363;266e76dd91;oh i hate friday evening.;2
4365;dc03f0e6f9; Make her something. Buying something is too impersonal. She`s your mom!;1
4366;32cadc5e15;friends from Traveller`s Tales held a farewell party for me but I kinda disappointed them that I would still be here until Sep. My fault.;2
4367;e11c0371de; aww  im ok been stuck on a coach coming back from nans today and its been lovely sunshine too  ****;1
4368;a9821922e9;Metro from trader joe to 71st closed so many firemen and cops wth happened?! Walking home bus can`t go further  ohh;1
4371;88e0e993b1;love how dad said he`d be ready to go at like 3:15 and it`s now 4pm and I`m still working.;0
4372;cc07ca95d1; http://twitpic.com/2xjoc - can you paint me;1
4373;9be60c1b72; The problem is that I`m not finished with it  But I have logged in mass hours this week on it. And i`m not being paid! POP!;2
4374;06cee4288f;As it turns out I do NOT get to go see The Decemberists...;2
4375;0b392fca62;In Drivers Ed  then dance.;1
4376;50949a20cf; i can almost imagine what the call taker must`ve felt like taking that call...especially if they have young ones at home.;1
4377;c42d753877;Happy Mother`s Day Moms  Take a load of for at least a day!;1
4378;fa668afd56; You seem Cool;0
4381;257ec49d8e;feelin depressed ,, i miss you soo **** fcking much besties  ..i wish i wouldnt have left yt;2
4382;86d1aa892d; I would have, but SuperTarget didn`t have any.;1
4383;e591a91118; it wont work for me;2
4386;0116bed2a0; hm, this not a good medium for much more then yes/no  I am responding to previous posts,days ago, & other conversations we had;2
4387;49d67efc72;I`ve Got An Urge To Make Music Like Massively.. I`m Going To The Studio;1
4389;ba58a1b4b8;_Rocks Just spurted Fanta out of my mouth laughing at that!;0
4391;0bba642527; great show today;0
4392;3286f70986;  have funnn!;0
4393;3ff86e491c;Microsoft Announced Windows 7 Release Candidate. Download available tomorrow;1
4394;eb29aeedad;Just helped save a runaway dog. he didn`t want to be my friend, though.;0
4395;15c19c81b0;happy mother`s day to all the moms out there. i hope i never join that crowd;0
4396;6e580a9e43; Forgot about the traffic  Heading to Foxford in Mayo and the lovely Pontoon tomorrow;0
4397;1b9f990a2c; we tried to DM you but your not following us;1
4398;6d09c8576b;My TI89 died. I don`t know why.;2
4400;d25eac87d2;Surely you have guessed, the Arbiter is no other than Judith.;1
4401;fb18c911fc;_kearley That`s Twitter for you.;1
4402;46f7846558;Gave my mommy her Mother`s Day present. Tickets to Aerosmith (her favorite band everr.) Yay for a good reaction.;0
4403;7f029099aa; You are very welcome. You deserve #followfriday every day!;0
4404;9703399209;Feeling really good about my performance on the AP Government & Politics exam this morning.  Going to lunch with Krista.;0
4405;7ad9625924;Went and saw Fighting last night with the best friend. It wasn`t all that great but Channing Tatum is amazing!;0
4406;203a5f037e;Btw that song is you`ll always find ur way back home by hannah montana;1
4407;8e4415271f;http://twitpic.com/67hvr - This picture is from last year freshman year how I miss thos days;1
4408;13bcc6a6f6; can you give me the link for the kimba diaries please?;1
4409;25d0ae4faf;The case for my iPod Touch is literally falling apart.  So junk;2
4410;a8bda007e6;Mo williamssssss;1
4412;216a8bdc6c;Twitter stop being a **** and let me change my background image!  (imagine a shiny NHL ring in the background);1
4415;1b9c6db26b;: What a let down! No MRI today, neurosurgeon didn`t order it--which means we have to come back to OkC soon & we no nothing new;2
4416;341470296e; they used to have a Book Expo in Canada (Toronto) but the cancelled it this year  #BEAtwittyparty #BEAtwittyparty;2
4417;d57866fd4f;I`m entering a two month study/exam period.  Which is awesome. - See you on the flip side;0
4420;ba71ec53d8;karma is a **** ! i just got hung up on  lol i`m still a big dawg though;1
4421;c64234ad2c;Happy Mother`s Day;0
4422;c797e813a3; It is sad... I feel bad when I hear it. They look like mid 30`s. It`s like something u wld see on lifetime;2
4423;2141f28a57;the BEST day ever. I met the greatest 10 year olds. but i will never see them again.. AHH. i`ll miss them (i saw them 1 hour xD) SAD;1
4425;2241aba468; >>i donï¿½t live in UK, so I canï¿½t say what i think...;1
4426;90aedc1282;people are not twitting very much today;2
4429;57eb23af61;http://twitpic.com/67ot5 - the most amazing decoration of a store i`ve ever seen... & it`s almost been 2 years;0
4430;f1acd0af15;had a awesome day!;0
4431;09be54d930;is also very excited for the BLAZIN SQUAD revival!  im rooting for `em-- their new song http://tinyurl.com/dz7tms;0
4432;3f3f721e62; http://www.thinkgeek.com/books/nonfiction/b322/ <-- Get me one of those and maybe next time;1
4437;56984d8822;Wanna see Up in 2D but everyone wants to see it in 3D;1
4438;e9f31b1bf7;transcribing my tenth (and last) report for the night;1
4442;7e1f400b72;I have now realized I am not cool enough to ever get a shout out from   (this player will not be playing on! hahahah);2
4443;1258517874;  caww that sounds good, I hope you`re right;0
4444;ff2b2811d5;I think the rain killed my phone;2
4445;04cce6f623; haha Hey, Well if you were in the elevator you should have said more!;0
4446;7e820f005a; Thanks for the warm welcome! We didn`t make plans   because our arrival time was so up in the air.;0
4447;aa7ae1333d; rofl rofl. Have fun;0
4448;a2b0366a80; i had terrible trouble with `sp` words as a child, would drop the `s` pider, pade etc, needed lessons. bad memories;2
4449;9f46c8742e;time to play;1
4450;2ece7f3810;  hope he is ok!;0
4451;8560ce3f2e; Hey;1
4454;ffbdfabc5d;oh men!!!!!!......I really can`t see my face........c`mon guys!!!;2
4456;39d58eb661;Is too much of a bro;2
4457;d10ec0c556;I fell for Austin Taura Hanafiah even morreee! Shoott!!!  A guy shouldn`t look that yumm! Hahaha...;2
4459;0eccbaf201; just hanging with my bestie;1
4461;38a3a0d194;I`m medal drivin`  home in 3 hours!;1
4462;a18e89b252;I really wanna see the Jonas Brothers in Novemeber but I need to find someone to come with me!  ****;1
4463;f1c5fd1213; Thanks for the Gifford Lectures page;0
4464;38475e87c7;Time to do house chores! Ugh!;2
4465;0a640d6857;is playing MYBRUTE!  follow me at: http://yhana09.mybrute.com;1
4466;40fa5586e8;hey guys  we just wanted to announce a marathon! so, let`s just say...GET READY FOR A COUPLE EPISODES!;1
4467;c25d19ce3e; ... you mean the fam , minus ahugs;1
4469;f17085b40f;He`s off...again  i wish he would make up his frickin mind...;1
4470;fd9fb4f1ad;i realy wanted to go out cause its so nice but everybodys busy;0
4471;a5c4a4bf53; he was soooo great!!! loved him! He was so good live, haha it poured on us though... makes it that much better!;0
4472;4d4c12fca4;http://bit.ly/qiPUU  Jon 4 Lakers Video Blackberry;1
4473;0ca4eca526;Going to bed now...good night tweeters;0
4474;86bc9261b1;Ever been to a restaurant with over 200 items on the menu?  Lunch decision shouldn`t be this hard;2
4475;bf1dedc2a5;The first officially beautiful day of the year and I`m stuck inside the office    A Magners and BBQ will make up for it!;0
4476;11f9ef90bf;" yeah those are better ads  It makes them look part of your content rather than blatant adverts ;)";2
4477;363b081e11;This is sad;2
4478;cfb572ddcb;Is about to go in the garden, weeding, mulching, cutting down and anything else that I find to do;1
4481;9ed54e1243; haha Mon...Do you really want me too send it?;1
4482;256c22835a;Noooo my favorite coworker just got a new job, he`s doing marc jacobs shows now, not fair! I don`t want him 2 go!;2
4483;c5498a9126;I am not doing much  all well!;2
4484;2e8770ab57;If I could only update my status in just one place....;1
4485;5370fe7ef6;is very upset to see carys and donna go today    miss you both hugely already!!! (Yes ok its only been like 3 hours) haaa..waaaah;2
4486;e90239f5f1;Time to head back home. My business here is done.;1
4487;3f3c87afb8;Oww. Can`t even describe how much my back hurts. Going to have to go to the stupid doctor.;2
4488;5ed54c5464; i guess it wasnt meant to be..;1
4489;ec3201c4b0;Have to keep bumping the mouse so my computer doesn`t go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr;2
4490;f606bc09eb; good luck chan! gue kmrn bawa backpack kosong, quite helping;0
4491;f7b3e70599; nope no love;2
4492;2c6290dcd3; sayid could be dead.;2
4494;0e77fb5e8d; just got Zion tweet;1
4495;a6ae058496;I can`t sleep ugh!! and I have **** to do all **** day tomorrow. Wanting to take a sleeping pill but I know Ill get up late;2
4497;f98db090f7;This is a status update to twitter from ICE  Timestamp: Sun May 10 10:57:44 CEST 2009;1
4498;18c2a1e98e; see u bye see u!  i love the hot30;0
4499;ae2c206375; i don`t have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated;2
4500;a570a056d1; Poor Buddy, being teased by mini puggy  I think what you need is a #PUGHUG;2
4501;34792f9546;4:15 finally home from the city.  - now time to head to sleep!!  goodnight! & happy mommy`s day to all the mother`s out there!!;1
4502;78e09c3d5a;, word!?;1
4503;3fd835df86;Okay, whats up with twitter,, :/ my laptop is completely broke, and now my computer is acting up   so I dont reckon I will be on for t ...;2
4504;ba29204d45;dude I have 2 more hours  and I`m all done with my work;1
4505;36ff6aaafd;heading to work;1
4506;3225dafa41;_val_4_now not sure what youre talking about...im not on a ferris wheel im on my couch!;1
4508;43007994e5;ARGH!! watching batman;1
4509;279450e8db; no wayyy, that`s too funny.  well he sure is missing out, but ever since you left, i feel i am too  when is your next visit?;1
4510;cad660f83b;I`ve got jam! Oh yea.;1
4512;83c1373401; Suspect tax-man is at fault....;2
4513;0e7ed1c470;Just broke her dresser shes had since she was three;2
4514;aeffd29532;loves the way the sky looks now i.e. no cloud at all.  but that would only mean that it`s ultra hot outside.... http://plurk.com/p/rpb7t;0
4515;c3a1d75709; THANK YOU LOVE!;0
4516;2bf3b5a062; yeah I m so happy for them that they should moved on and out there partying I m so happy;0
4517;71314cdaa5;Its a gorgeous day and I`m going to work allll day  Just gotta keep telling myself its for NYC!!;0
4518;3457ba1a24;I`m sure all you people with hangovers will be glad to know I`m hangover free   hope you`re not too fragile this morning!;0
4519;4cbc3ba8af;has woken up feeling a little special...i dont thing drink the bar dry is on the cards. when i finally sober up its home time i think;1
4520;091279a25f;Lazy day in is awesome but I really should go out;0
4521;480d4b07d9;ahh everyone`s out today taking in the sunny weather except me  might go and watch some tv...;1
4522;272ec1154a;ya know why today sucks? its been raining, we have no $, & no possibility of a magic friday.  so whats goin down tonight?;2
4523;2bcc68ef12; haha! nice! Have fun doll! Hopefully I`ll see ya soon! I miss ur face!;0
4524;ba99832763; ily babe. Sweet dreams.;0
4525;05d9f83c67;   No, seriously you guys, I /wanted/ to kick Monday off with #starwarswithaddedpants spam.  Really;2
4526;f249a546b1;_78 I`m sowwy u have to work w/an idiot. I will call u if u want. Just to break up ur day.;2
4527;aa83cf9254; Here we are!  Unofficially, of course, but we are providing all the info you could want for the Geelong Football Club!;1
4528;7f9a49f7c3; talks about _Dunk http://partyends.com/blog/?p=1654 , their CD release is tonight at Stubb`s! Wish I could go support!!;0
4529;f2f3844b9e; I don`t know you, but you made me lose;2
4530;0045289be0;hommmmmme! good day;0
4532;7769115b94;Just sneezed three times in quick succession. But three is not four, so no record.;1
4533;68d82a25f9; Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!!;1
4534;fa0785f6f1;http://twitpic.com/4w70j - Left: This is your brain. Right: This is your brain on drugs.;1
4536;0cb50ad240; Storysize is 2 (and it`s posted as a short story, not one liner), but doesn`t show up in any news friends can see. Only in wall;2
4537;56e6bdbf61; it was fun  Ate at mas.Thanks!!  Good luck w/ ur showing tomorrow.;0
4539;bda1f81554;_Sunshine  I figured that... But I ended up taking my cousin to work in the Rain anyway...    But hit me up;1
4540;a2fb6bdb96;Is losing money in Vegas...;2
4541;8a8a992e19;it`s a perfect day to throw back your head and kiss it all good bye - love it, so cheerful!!  ? http://blip.fm/~5jckp;0
4543;2c8041e6ed; She must be able to tell we`re reprobates, despite your endorsement. She sounds pretty smart!;0
4544;2a8f304f11; don`t know it really hurt my arm. guess you have to booze me.. or just ask  or  if you don`t believe me!;2
4545;2977d5122e;Dang I just dropped some of my subway on da floor... Ahh the 5sec rule passed already;1
4546;7056f0e83a;Back at work.....too much email in my inbox....;2
4549;48862453f0;I have a broken wrist;2
4550;295d95bb65; naisee. is it bad that i can see lens flares all arond me while listening to it? XD cant really catch what they`re saying tho;1
4551;a20e7cd9a1;Gonna go watch Jackson`s band play and then going to the band after party;1
4552;188b9c7830; , finally, someone spreading the Hayley Love via Twitter. Welcome to the club, Taylor.;0
4553;454ea2153b; I was going to go on Sunday, but now I`ve got too much going on that weekend;2
4554;dacacf7dd4;Who out there loves the soup. I do, I do.;0
4555;6d924430ec;No 1 evr brngs me a starbux!   *~CoRiEoGrApHy~*;1
4556;b435126470;'I can givee you anything but lovee' - Daniel Schuhmacher;0
4557;b0e83906dc; Good deal! Im doing good thank u   The one about me loving my mom?;0
4558;a982f09778;Whaaaat a strong rain just came over us here in Santa Clara. I wish I could sleep but I got to attend to an important meeting;1
4559;9b59214560;Happy Baby Mommas Day!!  to all the>> MOMMAS<< on Twitterville;0
4560;26862f97c8;Makes sense that greatfirewallofchina.org, a site to test whether a site is blocked in China, is blocked in China. Get that?  Any others?;1
4561;d71ce50ae9;TGIF Resto here at home is dayuummm expensive!;2
4562;f1b1afdfaf;gonna get off to try and catch some Z`s, no more high school after tomorrow! which really sucks  i wish i didn`t have to grow up!;2
4563;45c1bcf3a5;welcome  ! since it seems you`re interested in cheese I hardly suggest you to follow  too;0
4565;d164f18f71;All right, time for happy face.;0
4566;43f67a0f29;my last full week of school!;1
4567;dc15fb15b2; i need a job that can pay off all my hospital bills. i have been very sick lately.;2
4568;cff315b757;wants to wish all the moms a Happy Mother`s Day.  Hope you`re all treated like Queens!;0
4569;2a2fd0848d;finally gone to the beach, yeaaaah!;0
4570;b08f38f7c2; Yessir, yessir, three cheeks full.;1
4571;62a8133675; Yup I stayed until the very very end  Exciting!;0
4572;11ff61cc39; That wouldn`t have happened if Ravit hadn`t asked me. I met her thru a Twitter friend in CT. Love social media that way.;0
4573;c3624cd1b2;The toaster oven was my fault. Now I`m going to look like an idiot in front of my father.;2
4574;a5a7abf194; wow thanks for saying that man! I`d love to illustrate children`s books!;0
4575;0fe63f7521;missed my friggin hair appt!!!;2
4577;3addf33859;Liam peed in the potty!!;1
4578;d8e2bf0d76; nai nai baby. haha i didn`t know that you have twitter but oh well;1
4581;0d42e45de5;found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o;1
4583;4eacfce7b5; the step show was fantabulous! (hi  !) my sis`s group won 2nd in their division and 2nd in the show overall! WHOO!;0
4584;4bb43fc702; then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL;2
4585;86c7e297b2;Another loser: ****. I have lost the game more times today than any other day in history.  lost.. http://tinyurl.com/qa4cdv ( ...;2
4586;a3a9fe027e;Playing hooky from work again so we can go see UP. I hope we get along.;0
4587;8cbcec4dda;Theres nothing like your own pillow.;1
4588;e879dd1e7f; Aww maybe i traumatized her.;2
4589;b2ca62930b;Incase I forget, Happy Mother`s Day to all you moms out there, and to my mommy. The very best one in the world;0
4590;14264851de;Michael Cera has a new movie!;1
4593;55923d724a;?and make your own pledge while you`re at it!;1
4595;3f66c05cd2;woah! I Love the new twitter app! So many new things to do. just got finished watching Jon4Lakers video on this and it was good.;0
4596;86e89b6027; haha.. yes, i`m jealous! i don`t have money to do all that!;2
4598;18ad759af7;  Na my friend.. why? you ask  is it my great physique lol;0
4599;04529e9444;Have to walk to school, and i have two welts on my thighs!;1
4600;52ffcf363d;its mothers day;1
4601;22fd4c087f;_ward i am;1
4602;521d5dd501;" I bet you received lots of hit from that tweet; at work i cannot, wish i could";1
4603;0959262dda; It tells me I`m not a member of the private beta  and I`m not going to just start pretending to assassinate people;2
4606;d3eb6c4087; guess Ill drive it back nine hours;2
4607;129f93c432; I love it as well!;0
4608;aeda353591;I raced her once. I totally lost  RIP  http://tinyurl.com/lhgca8;2
4611;1a41807abb;Getting my self a nice cup of tea and turn on some music;0
4612;04acec4acc;Whats is up with me! I am spilling everything;1
4613;a82d583e9a; its brokey;1
4614;699c07b35c; ****. it should be recoverable. it`s just the boot part that`s messed up. grr argh. my business was on there.;2
