,textID,text,sentiment
3713,9ed54e1243, haha Mon...Do you really want me too send it?,neutral
4052,256c22835a,"Noooo my favorite coworker just got a new job, he`s doing marc jacobs shows now, not fair! I don`t want him 2 go!",negative
4279,c5498a9126,I am not doing much  all well!,negative
16528,2e8770ab57,If I could only update my status in just one place....,neutral
21518,5370fe7ef6,is very upset to see carys and donna go today    miss you both hugely already!!! (Yes ok its only been like 3 hours) haaa..waaaah,negative
9664,e90239f5f1,Time to head back home. My business here is done.,neutral
5968,3f3c87afb8,Oww. Can`t even describe how much my back hurts. Going to have to go to the stupid doctor.,negative
11653,5ed54c5464, i guess it wasnt meant to be..,neutral
25844,ec3201c4b0,Have to keep bumping the mouse so my computer doesn`t go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr,negative
26133,f606bc09eb," good luck chan! gue kmrn bawa backpack kosong, quite helping",positive
19956,f7b3e70599, nope no love,negative
16845,2c6290dcd3, sayid could be dead.,negative
3437,ae258df822,"First fail, cant tweet from phone. Oh how I love my work phone",neutral
7416,0e77fb5e8d, just got Zion tweet,neutral
19929,a6ae058496,I can`t sleep ugh!! and I have **** to do all **** day tomorrow. Wanting to take a sleeping pill but I know Ill get up late,negative
8096,df8da19ddd,"The pushing has started, not long before a new #starwarsday baby is born",neutral
15659,f98db090f7,This is a status update to twitter from ICE  Timestamp: Sun May 10 10:57:44 CEST 2009,neutral
6913,18c2a1e98e, see u bye see u!  i love the hot30,positive
10114,ae2c206375, i don`t have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated,negative
13498,a570a056d1," Poor Buddy, being teased by mini puggy  I think what you need is a #PUGHUG",neutral
17813,34792f9546,4:15 finally home from the city.  - now time to head to sleep!!  goodnight! & happy mommy`s day to all the mother`s out there!!,positive
19349,78e09c3d5a,", word!?",neutral
19503,3fd835df86,"Okay, whats up with twitter,, :/ my laptop is completely broke, and now my computer is acting up   so I dont reckon I will be on for t ...",negative
4622,ba29204d45,dude I have 2 more hours  and I`m all done with my work,positive
18738,36ff6aaafd,heading to work,neutral
11016,3225dafa41,_val_4_now not sure what youre talking about...im not on a ferris wheel im on my couch!,neutral
14347,19ec7b2cb6, hello  Well it`s sunny out but my head is fuzzy and coffee isn`t brewed yet... how`s your day..?!,negative
9175,43007994e5,ARGH!! watching batman,neutral
6603,279450e8db," no wayyy, that`s too funny.  well he sure is missing out, but ever since you left, i feel i am too  when is your next visit?",neutral
10369,cad660f83b,I`ve got jam! Oh yea.,neutral
19039,7313f648b4,Moses and his girlfriend broke up!,negative
15927,83c1373401, Suspect tax-man is at fault....,negative
25366,0e7ed1c470,Just broke her dresser shes had since she was three,negative
13772,aeffd29532,loves the way the sky looks now i.e. no cloud at all.  but that would only mean that it`s ultra hot outside.... http://plurk.com/p/rpb7t,positive
18664,c3a1d75709, THANK YOU LOVE!,positive
7364,2bf3b5a062, yeah I m so happy for them that they should moved on and out there partying I m so happy,positive
27103,71314cdaa5,Its a gorgeous day and I`m going to work allll day  Just gotta keep telling myself its for NYC!!,positive
2548,3457ba1a24,I`m sure all you people with hangovers will be glad to know I`m hangover free   hope you`re not too fragile this morning!,neutral
19114,4cbc3ba8af,has woken up feeling a little special...i dont thing drink the bar dry is on the cards. when i finally sober up its home time i think,positive
1800,091279a25f,Lazy day in is awesome but I really should go out,positive
15260,480d4b07d9,ahh everyone`s out today taking in the sunny weather except me  might go and watch some tv...,neutral
13064,272ec1154a,"ya know why today sucks? its been raining, we have no $, & no possibility of a magic friday.  so whats goin down tonight?",negative
22712,2bcc68ef12, haha! nice! Have fun doll! Hopefully I`ll see ya soon! I miss ur face!,positive
9743,ba99832763, ily babe. Sweet dreams.,positive
6676,05d9f83c67,"   No, seriously you guys, I /wanted/ to kick Monday off with #starwarswithaddedpants spam.  Really",negative
16748,f249a546b1,_78 I`m sowwy u have to work w/an idiot. I will call u if u want. Just to break up ur day.,negative
8029,aa83cf9254," Here we are!  Unofficially, of course, but we are providing all the info you could want for the Geelong Football Club!",neutral
14608,7f9a49f7c3," talks about _Dunk http://partyends.com/blog/?p=1654 , their CD release is tonight at Stubb`s! Wish I could go support!!",neutral
6059,f2f3844b9e," I don`t know you, but you made me lose",neutral
14917,0045289be0,hommmmmme! good day,positive
20802,93acc90d13,says karma strikes more than twice!  http://plurk.com/p/rqk2z,negative
8297,7769115b94,"Just sneezed three times in quick succession. But three is not four, so no record.",negative
810,68d82a25f9, Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!!,neutral
23578,fa0785f6f1,http://twitpic.com/4w70j - Left: This is your brain. Right: This is your brain on drugs.,neutral
3004,c360ac59be," Haha, true  thankfully the regular keyboard does the job... most of the time.",positive
10412,0cb50ad240," Storysize is 2 (and it`s posted as a short story, not one liner), but doesn`t show up in any news friends can see. Only in wall",neutral
18262,56e6bdbf61, it was fun  Ate at mas.Thanks!!  Good luck w/ ur showing tomorrow.,negative
16166,7b01575526," no, im a people pleaser",neutral
17635,bda1f81554,_Sunshine  I figured that... But I ended up taking my cousin to work in the Rain anyway...    But hit me up,neutral
22215,a2fb6bdb96,Is losing money in Vegas...,negative
18957,8a8a992e19,"it`s a perfect day to throw back your head and kiss it all good bye - love it, so cheerful!!  ? http://blip.fm/~5jckp",positive
6301,2db64de360,wow...you leave facebook alone for the weekend and get 60 new notifications. WHEW!,positive
5243,2c8041e6ed," She must be able to tell we`re reprobates, despite your endorsement. She sounds pretty smart!",positive
890,2a8f304f11, don`t know it really hurt my arm. guess you have to booze me.. or just ask  or  if you don`t believe me!,negative
16506,2977d5122e,Dang I just dropped some of my subway on da floor... Ahh the 5sec rule passed already,negative
5355,7056f0e83a,Back at work.....too much email in my inbox....,negative
4249,1ae6d5e27e," no your not  they are very cute, how you going being a daddy?",positive
11898,85f2090f04, That is messed up. I hope your day gets better.,neutral
14478,48862453f0,I have a broken wrist,negative
25676,295d95bb65, naisee. is it bad that i can see lens flares all arond me while listening to it? XD cant really catch what they`re saying tho,neutral
9883,a20e7cd9a1,Gonna go watch Jackson`s band play and then going to the band after party,neutral
2861,188b9c7830," , finally, someone spreading the Hayley Love via Twitter. Welcome to the club, Taylor.",neutral
319,454ea2153b," I was going to go on Sunday, but now I`ve got too much going on that weekend",neutral
26067,dacacf7dd4,"Who out there loves the soup. I do, I do.",positive
6236,6d924430ec,No 1 evr brngs me a starbux!   *~CoRiEoGrApHy~*,neutral
6814,b435126470,'I can givee you anything but lovee' - Daniel Schuhmacher,neutral
8650,b0e83906dc, Good deal! Im doing good thank u   The one about me loving my mom?,positive
4010,a982f09778,Whaaaat a strong rain just came over us here in Santa Clara. I wish I could sleep but I got to attend to an important meeting,negative
23342,9b59214560,Happy Baby Mommas Day!!  to all the>> MOMMAS<< on Twitterville,positive
2356,26862f97c8,"Makes sense that greatfirewallofchina.org, a site to test whether a site is blocked in China, is blocked in China. Get that?  Any others?",neutral
2380,d71ce50ae9,TGIF Resto here at home is dayuummm expensive!,negative
27244,f1b1afdfaf,"gonna get off to try and catch some Z`s, no more high school after tomorrow! which really sucks  i wish i didn`t have to grow up!",negative
3253,45c1bcf3a5,welcome  ! since it seems you`re interested in cheese I hardly suggest you to follow  too,positive
27372,55db084aa8,"wow, there`s still the void of whre thomas left  The heartache is never going to go away",negative
12712,d164f18f71,"All right, time for happy face.",positive
10558,43f67a0f29,my last full week of school!,neutral
16492,dc15fb15b2, i need a job that can pay off all my hospital bills. i have been very sick lately.,negative
21761,cff315b757,wants to wish all the moms a Happy Mother`s Day.  Hope you`re all treated like Queens!,positive
609,2a2fd0848d,"finally gone to the beach, yeaaaah!",positive
6864,b08f38f7c2," Yessir, yessir, three cheeks full.",neutral
11288,62a8133675, Yup I stayed until the very very end  Exciting!,positive
16116,11ff61cc39, That wouldn`t have happened if Ravit hadn`t asked me. I met her thru a Twitter friend in CT. Love social media that way.,positive
21500,c3624cd1b2,The toaster oven was my fault. Now I`m going to look like an idiot in front of my father.,negative
11270,a5a7abf194, wow thanks for saying that man! I`d love to illustrate children`s books!,positive
12610,0fe63f7521,missed my friggin hair appt!!!,negative
15946,ac9905e1cb,I am also wasting time til my cab gets here. spamspamspam. Also Keiths motorbike was nicked. WELL ****.,negative
19401,3addf33859,Liam peed in the potty!!,negative
21260,d8e2bf0d76, nai nai baby. haha i didn`t know that you have twitter but oh well,neutral
18321,f6e95412e5," Hmm.. didn`t get the DM, are you sure it didn`t go to someone else?",neutral
27204,0643b10507, I have too much work to drink now.   but I do love afternoons in the pub.,neutral
1504,0d42e45de5,found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o,positive
8392,4589510b0b, Missed you last night hon,negative
15081,4eacfce7b5, the step show was fantabulous! (hi  !) my sis`s group won 2nd in their division and 2nd in the show overall! WHOO!,positive
11450,4bb43fc702, then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,neutral
4716,86c7e297b2,Another loser: ****. I have lost the game more times today than any other day in history.  lost.. http://tinyurl.com/qa4cdv ( ...,negative
17342,a3a9fe027e,Playing hooky from work again so we can go see UP. I hope we get along.,positive
9270,8cbcec4dda,Theres nothing like your own pillow.,neutral
5338,e879dd1e7f, Aww maybe i traumatized her.,negative
20998,b2ca62930b,"Incase I forget, Happy Mother`s Day to all you moms out there, and to my mommy. The very best one in the world",positive
3084,14264851de,Michael Cera has a new movie!,neutral
3114,f5943c8307,On the way to sthlm - it will maybe be a movie   // cool http://gykd.net,neutral
9312,5889cd0fbb,aww my friend just called and said that she got a better job so she won`t be working with me anymore,negative
17708,55923d724a,?and make your own pledge while you`re at it!,neutral
18846,8ad9eb4106,Can I get a 'what?'  'what?'...the baby sent some Twitter messages on my behalf,neutral
14242,3f66c05cd2,woah! I Love the new twitter app! So many new things to do. just got finished watching Jon4Lakers video on this and it was good.,positive
20215,86e89b6027," haha.. yes, i`m jealous! i don`t have money to do all that!",negative
20863,746bd7cbd8," Thanks!  Yes, this sudden downpour does seem rather freakish. Is it really the end of summer here in the Philippines?",positive
15782,18ad759af7,  Na my friend.. why? you ask  is it my great physique lol,neutral
21626,04529e9444,"Have to walk to school, and i have two welts on my thighs!",negative
19859,52ffcf363d,its mothers day,neutral
21275,22fd4c087f,_ward i am,neutral
27365,521d5dd501," I bet you received lots of hit from that tweet; at work i cannot, wish i could",negative
19950,0959262dda, It tells me I`m not a member of the private beta  and I`m not going to just start pretending to assassinate people,neutral
20748,9672b4ee61,"GREEN DAY IS PERFORMING ON SNL NEXT WEEK!  sorry, that made me happy and i`m still all ditzy from the Justin Timberlake skits",neutral
22755,a499c36461,Chatted with my old schoolmates. Awww  I miss my Highschool.,negative
25459,d3eb6c4087, guess Ill drive it back nine hours,neutral
13807,129f93c432, I love it as well!,positive
12636,aeda353591,I raced her once. I totally lost  RIP  http://tinyurl.com/lhgca8,negative
16818,f23e32b777,Back from comedy night. Great fun. It`s only midnight. I`m knackered. I`m getting old,neutral
4118,fa54fc87ed, What brings you to our fair Island today?,neutral
6242,1a41807abb,Getting my self a nice cup of tea and turn on some music,positive
11006,04acec4acc,Whats is up with me! I am spilling everything,negative
25504,a82d583e9a, its brokey,neutral
1472,699c07b35c, ****. it should be recoverable. it`s just the boot part that`s messed up. grr argh. my business was on there.,negative
1245,82ec1b47c4," yes super lakas ng ulan. buti nalang i have a red bandana, body ko lang ang wet look  hahah!",positive
21178,520886a896,I have a headache. Also we are dealing with a lice outbreak. My lovely hair has been affected.,negative
7678,c2b0247cd1,is very shocked and feeling sick... but happy all the same,neutral
11100,5134227c2e, awww. i wish i had a younger sis ): but i do have an older one!!! i bet your younger sis loves it JUST as much as u do!,negative
20714,1d02e9bff4," I am sure every office has them. Men and women with no capacity to realize they should SHUT THE UNHOLY **** UP, Christ",negative
7422,9095e77d0d,Ready to chill on the couch and watch a movie,neutral
11547,57503a98b7,Someone bring me milk for my cookies!,neutral
6289,6666449e3f,",:Mother, Happy Mother`s Day.... and to all Mom`s there......  God Bless yhaw all... ?",positive
6955,18699f7f9b,I am hungry already. Not impressed! And everybody has gone to Rubys,negative
1146,9bf21c82f3, Happy birthday!,positive
21270,8681d8dda9, Sorry  I wasn`t doing the inviting...all single women I think.,negative
8531,5d9cfb8160,"Just got woken up by my mom... Our ENTIRE first floor is flooded. All our furniture, curtains, moms expensive rugs.... Soaked and ruined",negative
19791,3f348dc959,"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj",negative
25392,e381609148, dont depress me  I have the mother-in-law staying the weekend. Someone else to wait on other than the kids!,negative
17169,775a2ac6b8,Another water leak in my appartement. The good side is that I get to meet the girls previous & next floors,positive
26743,8c05bfedf0,I sunburnt through factor 30,negative
6725,9d99a1e28d,mcfonalds roulette i i lose. they forgot mygrilled snack wrap,negative
3480,5a58d282a5,"Cleaning my roooooooooom, about to continue playing with my DSI",neutral
2739,368c2ee0fc, We decided I`d probably forget I had it in my pocket and sit on it by accident,neutral
7902,26316a2cd9, Damnit. Sorry to hear dude,negative
2776,1ba776466c, how long did it take you to learn the song,neutral
26424,d0ef9db367," Ha... Totally go for it. You`re a journalism major, so it`s a perfect fit.",positive
9753,8eba081c1d,a night alone with my piano...and a pro tools session... ill take that ANYTIME.,negative
14959,783ebadc5a," You are clearly very busy  Take care of yourself, and I am sure you will be fine; takes one to know one ;)",positive
27314,8f1a046097," My youth group was there! I would have liked 2 go, but I couldn`t afford it, & I had a drama performance/party...  Luv ya tho!",positive
14772,a5393bcaec, yummy thanks  strangely quiet too. Kids are downstairs harassing Lance,neutral
27341,a387da4c19,"Wooow, I haven`t charged my iPod Touch all day today, and it`s still ALIVE! That`s so coolio",positive
11144,83eeed4e54,Luv you sissy,positive
26140,fb5aa28eda,i pulled a muscle in my neck this morning just feels like its getting more sore,negative
21199,5ec1008a25,"never did sleep last night  feeling horrible today, time to call work I thinks...",negative
2296,5da260ac5f,"Too much food at today`s company gill out, want to go home and lay in the sun. Instead here until dark, probably",neutral
4095,2b69b98ee6," No, I`m in the US for the weekend not the UK",neutral
20109,423ad94dd0, tnx for the repLy on myspace...,neutral
20429,282a6b5807,My tongue still hurts.  I need to sleep!!!,negative
21420,b2215eb91b,"Holy cow! Archie Andrews finally marries Veronica Lodge.This is not what I thought will eventually happen in my 6th grade  Awww...bad, bad",negative
13512,ec6f485840,Sad face moment of the day,negative
16693,3c8cc973d1,Yorks V Lancs on the telly. Not going too well for Yorkshire.,negative
16379,a6e6bb3154," Wow, you might be countering the Benedryl with your enthusiasm.",positive
1314,46dcf0b66d, you could say that. I left it in VT and have been Blackberryless since Tuesday Night. I`m lost,negative
5668,4c7324d838, Nope  Neither of our ladies are on today.,neutral
12615,2bf08a606a,This is a joke surely? http://prune.it/WEAt,neutral
12153,e8c2e81ff2,I`m holding Audrey (mine and Erica`s bean bag thing),neutral
7070,fbe782efb7, we should all be down to earth. don`t none of us walk on water  I`m just some **** nerd trying to find my way thru life lol,neutral
2408,ef9483e22e,good morning,positive
11017,bacb22bbbf,Today I`m lonley girl with a guitar,neutral
23809,2af5610991,"   that was flippin` sweet, dudes. thanks for sharing",positive
2281,bff3d9b8f0,_emily  i wish i was there to hear that!,neutral
23083,0935d6c80d,I do not feel good,negative
21253,ea0328d144, Happy frickin` birthday!  Try not to be too bitter about sharing your day with your lovely wife and all other mothers out there.,positive
284,05a0e60f99, I`m sorry to hear that.,negative
17207,a1ef9fbaf0,On the computer alllllllllllllllll day,neutral
8602,1d05b47096, Saw you on SNL with your diploma..Congrats. You must be overjoyed.   Now I am finally going to bed..NITE,positive
26374,47fad4f4cd,had the BEST Italian meal EVER last night! twas godly! i thinks we may get our kitty cat today,positive
9261,52460306f4,"http://twitpic.com/4j9x4 - lmao, it`s true",positive
26216,ffe21d13e9,I haven`t seen Muffin in two whole days!,negative
25837,f8109b4028," OR, just make someone walk on ur back?? I`m a professional back walker-on`er  I could use that too, on the lower regions!",neutral
5837,6e9c41f069, I hope your mom is ok?,positive
5809,b06bdfd712,"Oh yeah, Radio1 is SO playing Earth, Wind and Fire",positive
21591,920652bbd6,what you doing?,neutral
4677,f93d61fe85, awww i missed it  twitpic?,negative
6803,970ce64ac3,band practice,neutral
5686,37e52d631f, yeah....but I finish go home get changed etc etc then im off again,neutral
6315,577b7b7901," Im home, phone died thou",negative
13646,b7704c849c,"I left a chocolate egg sitting in my office, and now it`s calling my name......................",neutral
25711,a8e128c524, wooohooo! I`m fourth row back,neutral
1083,e9c337f756,@_TWEE haha thanks to you that`s my new word for the week! ****,positive
9316,d2a134423f," i cant go on fb. i found out im an alien one morning, and aliens aren`t allowed on fb  but YAYY CONGRATSES!! i miss yew tew",neutral
3603,14ebf4cb1d,Addicted to Glee... watching the video over and over again....I should be out,negative
21973,0effd702f1,having my brecky. Good Morning  x,positive
11402,21516e4a07,is in the middle of the Irish sea... with absent elk brothers.  Newcastle here we come.  we love Newcastle,positive
7016,33642b4567,Wrestlefest was fun! Now tune into www.latalkradio.com from 2-3 sunday and chat with me,positive
10044,36bee46d4b,They are unloading a Leopard Tank just next to my office window. Hope I didn`t piss off anyone,positive
17016,00ac61c88a,Watching a movie with sam,neutral
22238,b5d02c31a7, I really want to!! But it`s one of my few free weekends that month and am booking clients  Mama needs to make money.,neutral
7685,643381ff9d,haha. i love you too aimeeeeeee!,positive
26884,a871062040,"Hah! I saw the Wolverine last night!!! Now I can die happy, well not yet though, got a few things to get done first, but was my MoY",neutral
11339,53a461642e, Morning babe!  I plan on overdoing it today! lol Hope you do rest & put your feet up! xxxx,positive
14161,215ba6dbfb," Yeah, I wanted to say this, that there`s a @ yourname section.  A bit tricky way to find your replies, tho.",neutral
4839,f3376dfd65, yes dear....  ... I`m opff bbl8r,neutral
5287,0b0b53bd74,Mummy and Nathan not in today! On My Todd!,neutral
16159,3fde8e7e99,"and egg whites, with 7 grain toast. YUP!",neutral
15272,7ee4d02b4b, I really haven`t got the hang of these hash tags have I?,neutral
18431,ecd73c6d97, So the man behind the awesome Macarena vid. Great work. Love it.,positive
25128,ca9dc64e0a,"3 days left of school!  For Bryce and Tyler, that`s 3 more days of elementary",positive
13879,773ae618f3, thank you for the link! it explains a lot! and I`m glad you`re feeling good! I`ve a friend coming tomorrow. will be fun!,positive
10026,90c864a210, i wont have time to buy  and i need a new binder pa,neutral
9575,ee61128d20, hey Mr Danger!!!,neutral
25814,0b989d6275,My moms Season 3 of Weeds got burnt up in a family friends mobile home.,negative
11212,766e880a75,http://twitpic.com/66vdn - I miss my babyyy,negative
12238,49360765cf, thank you  make sure u read the groups description to better understand this project,positive
22268,27325838a1, I sent you a message.,neutral
24623,089fef3548,_l I blame you for 1/2 price Fridays replacing Free Book Fridays. They don`t want you doing #rrtheatre anymore.,negative
20611,20ec83cd7e,WHAT THE HELL IS GOING ON?!?! Last night and this morning SUCKED... More moving tonight.,negative
14138,291c7d1408,It is Gloomy outside. It is making me sad  I miss the sun and its happiness!!,negative
22146,58459103a5, may I please have a couple promo codes to your EA apps? Thanks so much!,positive
22828,1da9416c37,goodnight all in the twitterverse,positive
899,c53e7f7415, I could get away with it. dare me? I`ll go buy it tomorrow,neutral
16981,f3bd26a6ff, what happened? I missed 4 hours of updates,neutral
2494,569a07134c, hey you! Did you get my present this morning? Hope u liked it?,neutral
13985,541afaf3a8,sad that school is over gonna miss all my friends and teachers,negative
25955,76165a1465, I can`t get it to load for me.,negative
18840,eadef421d6, I knew that. I attended an innovation seminar at Picnic 2007.,neutral
14319,b8f10aed88," sad, but true",neutral
18650,5c82523776,so...i really want to be home right now.,positive
4267,15d527d485, yes... nice. I missed a lot of fun. **** exams. you are looking good...hair,neutral
124,f0460d611d,not well,negative
10714,ee5929172b," I love old school horror movies more, I got Elvira tattooed on my back",positive
26926,f6e6c24f35,happy to b home .. then my mind wanders an I can`t sleep,positive
22239,88e5d5ec99, that is really brilliant!,positive
15709,9861e16cc3,Thank god camera fixed itself. I want a new ipod,positive
9478,64b6c471a5, Oh very nice! I hope you have a wonderfully relaxing day!,positive
20350,a989ada633,finished a whole box of ice cream,neutral
8318,fe4d193de2,I need to buy a cheap verizon phone,neutral
12190,1fbc83a3c8, You are right.  If you ordered a static IP it should have been set up.  I apologize if it was not,neutral
2806,291e9d5727,So bored... need more people for rsmv !!  jagex doesn`t let u say RSMV unless its the first word u say in the sentence.. sad,negative
24292,0010789f06, ooohhh imma need you to get on that asap love you,positive
18557,60648d6ba4,afaik A LITTLE SAD THAT CROCCOS IS NO LONGER AVAILABLE FOR SALSA WED NIGHTS. BUMMER!!!!IENJOYED GOING THERE WED NIGHTS.,negative
19418,60c947090b,HOMEWORK  BORRIING,negative
14101,c34359ded9,"despite rain, having a fantastic day",positive
6127,dbd1b3b11b, We`ll get hitched when you get here.,neutral
3937,75d25c3910,is tired and about to go to sleep. night everyone,negative
27197,fa0591a76d,Happy mother`s day nfty!!!!!!!!!!!!!!!!!!!!!!,positive
8994,374384a4dc,"  i didn`t get it. although, as it`s a religious thing i think i`ll let that one slip by...",neutral
4351,99f676bf6c, it`s because finished the recordings?,neutral
24065,7fa1a410db, - Welcome to Minnesoooooooota. Free up some time this trip to catch up! Won`t be at Cliquot Club though; they closed,neutral
27030,0883179b27, Belated kay Tita.  Wow! 2 prizes in a day! Congrats!,positive
4364,91b14afafd,"OMG. I got a explosion of new followers, hello new followers",neutral
3591,bfdad27a0d, Loved the comment on flashcads! I`m old school too!,positive
22125,76fef28be5, no Belgian an not a record collector,neutral
24473,d86d9a1a6b,"I just saw Nick`s friend Jose D Fish GH3. ****. Well, on to Star Wars  I`ll probably be going to a MLB game if I get good seats",neutral
12103,897b21504b,A lovely couple of days with friends from Wolverhampton. At least the weather improved for their last day today. On call tomorrow,positive
7726,c5ec1e7875, are you and melissa celebrities now?,neutral
26301,7d6d750549, OH NO....do you think he`s lived out his lifespan?,neutral
21373,29fa1f6ee0, you`re just unhappy to return to occupying the same city as me  I am cry now too.,negative
10517,6ab9a27c6f,The new redesigned cricinfo : http://tinyurl.com/mxlcuv I hate change,negative
25432,cbfddfa340,Having a great chat with a friend. He`s totally putting my mind at ease,positive
20309,2315cc70f6,I feel like... I`m not gonna make it this year,negative
3786,287ee3ef3e,My purple pusrse is pretty  someone tell Katie Holmes!,positive
16611,a7f8bf1484, I just KNEW you`d get that!,positive
17181,3aa991cf71, i want her more on Survivor!!,neutral
1236,f53c7cad5a,Glad to see the sun out in Dublin after a great week in London. Back to work,positive
19974,773f3ebea4,"Nice place to eat in sao paulo, brazil  http://twitgoo.com/28hh",positive
14904,06f354563e,  i just want to wish your mom a happy mothers day!,positive
8567,0b78d9028f,sneezing frequently,neutral
17788,936fd9b728, salt and vinegar,neutral
3233,35f7c86281,My whole body back pain treatment and detox starts Monday. Not looking forward to a summer of hot yoga and healthy food.,neutral
17972,736ac9aaeb,i keep coughing my guts up,neutral
4521,13fa373a34,Oh and Cali plans are a GO! I might get to see DA too and she`s my hero and rocks my socks,positive
5097,997f56248a,"bored, nothing to do",negative
25635,a4a5de0baf,I loved johnny carson now I`m going to hate seeing jay leno go,negative
25322,c139af3341, I dunno man. How bout some wendy`s?? mmmmmm we dont gots that in H-town,neutral
21570,b1f009907a, ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww,negative
18820,91bef203dd,"reviews done, 30 new sentences, 100+ iknow done wow on a role",neutral
1069,7c26a466b6,hi guys just doing da usael notmuch really! <3 sad me,negative
17543,e91ab170ff, good morning!,positive
6237,f9d6d29a13,is stuck in traffic,neutral
4697,aaf786894b," aw, gutted",negative
21694,d9b5dafc96,Just finished taking world geograhy final!!! I think I did bad!!!!,negative
2201,3263423ce3, thanx 4 thee follow,positive
23399,f7ec0a95c3, I know  My bro asked if I shaked my fists and now own 6 cats. Will have to make up for last night this weekend when I`m in Philly.,neutral
23650,5e36bda7f8,We`ll write a song that turns out the lights <3,neutral
2110,f37af9fd5b, **** you and your hot weather - it`s freezing in Oz at the moment  I miss summer..,negative
27438,9057950ae4,Where is my bestie when i need him ,negative
22021,89cdcbfb73,everyone`s abandoning the office... I still have 5 hours to go,neutral
24230,0ce8b5c83d,"Hi tweete, surprised to see everyone still up...maybe it`s the full moon",positive
20552,fb45b19ca3, hahah I`ll try,neutral
20495,fc8efe7e13,  Idk. I`m only a stupid 7th Grader,negative
12967,837f54ace3, did you have an amazing time?,neutral
20965,e25b77052a, ok2  g`nyt? Haha too early.,positive
17817,afca0808c2,"****. I had 11 goldfish.  Oh well, that`s my dinner. Anyways! Check out my blog yoooo http://weaselbee.blogspot.com/",neutral
10783,eacae53aa9,Cat is anxiously watching wild turkeys in my back yard....I think they have their eyes on my bunny rabbit,negative
24791,af53efe8b1,i deffinately need to clean my bookbag. but no time! i need to leave in the next 5 seconds to not be late to school. ...oh well,neutral
16485,eef357a167,I`m gonna cryyy!!! My car looked so good clean and its **** raining!?! I always do this...wash it right before it rains,neutral
8433,378bf58fa3,I just had a lovely lunch of curried rice and mussels with baby octopus - yum,positive
12987,6e1811ea29,"TodaY was better. My Panda can eally cheer me up. I dont know, I am Happy, Like the legit happy.",positive
14641,635dfca954,is stoked for spring! Amazing wild foods! Nature is abundant~bless up!!!,positive
9977,74cb0d43dd, omg in your pic youu look so cuute !,positive
16917,f50863de3e,Download movie  'Jackass 3' http://tinyurl.com/caotku cool #movie,positive
23752,0047d39e8b, Un mesaj de eroare: ForbiddenYou don`t have permission to access /photo/3180758.jpg on this server. Am ghicit?,neutral
16030,5c07c2f95a,"just finished the exam. I did ok, I guess.",neutral
543,82215b50d4,Can`t sleep...so I`m watching HGTV. I`m afraid infomercials are about to take over,negative
15568,9cb9e094ea, Im salaried so I don`t make any more or less no matter how many hrs I work.  Comes with the territory I suppose.,neutral
11226,87ff6bafbe," None of Meowmie`s friends have money, and even if they did, she wouldn`t be able to pay them back.",neutral
12080,4e5a8e0e58, jennah can u just tell jay i said good night plz? im asking nicely!,neutral
12082,0d39ba337b, Basket Case is mine  I miss it.. Going to have to listen a **** load now,negative
12480,6c385f080b,Oh darn. Lost another follower.,negative
20485,dad4a7a344,gosh! i`m freakin` bored! talk to me!,negative
2156,cf59390a61,hope schools gonna be good tomorrow,positive
11332,34a6d1804f,Ha I got another #followfriday. take that ! oh... your listed too... thanks a lot  ya jerk.,positive
6086,05aa067b65,Bluedart takes a shipment all the way before figuring out 'No Deliver' and then bring it back! Databases anyone?,neutral
23658,6a2322cc3d," Kev, **** off! I`m stuck in Westgate working",negative
14447,735fa4e3ea,is busy creating a new logo for my  site,neutral
21680,8edf65e98b,"Grew fat today  GSS was so hxc I saw a full house Chanel, JC, Pedder Red and Ferragamo! How great is the economic downturn.",positive
27210,678d99802d,chillen at gmas! Soooo humid outside!,negative
14753,4b08c65e4a,In class till 12  wishing the rain would go away!!,neutral
7417,303801b6f5, Sounds good to me!  Taylor + Kellie on tour together is just pure genious!,positive
13833,1aec758353,i cannot sleep due to watching UKTV food. its keeps my cravings at bay. i think my bodies guna ache tomro,negative
6069,04f7a0b0f0,"Over-thought tying my shoe, couldn`t figure it out for a while",negative
2837,b36a092e84,Stupid idiot who ran a stop sing and almost killed me and my car!,negative
22913,2670b9ea2d,Download Backseat Goodbye`s latest album for FREE!  http://freecd.backseatgoodbye.com/,neutral
14369,85ef35bd34,"Photo: So I still havnï¿½t hooked up my editing comp  I know you guys miss my artwork, so Iï¿½ve decided to... http://tumblr.com/xeh1wetiq",negative
14246,ebda3686bc,i like this Dr. Seuss quote - ï¿½You know you`re in love when you can`t fall asleep because reality is finally better than your dreams.' -,positive
15518,e29eaebd8b,"i love pink, and i don`t care. today i shall not tweet as i have to hardcore work with jamie! have a nice day everyoneeeee  xxxxxxloser",positive
