,Unnamed: 0,textID,text,sentiment,norm_obj_score,norm_pos_score,norm_neg_score,norm_final_score,pred_sent
4849,10657,5e9d943e84,Just saw G.O.D perform I love you I thank you by MC Mong.,positive,0.0,1.0,0.0,1.0,positive
4850,20482,1e9bcbdb0b,Don`t really wanna go school on Monday to be honest,negative,0.06,0.77,0.17,0.6,positive
4851,2078,504b3f4d66, it`s just one day... do a week of 60hrs to compensate,neutral,0.96,0.0,0.04,-0.04,neutral
4852,25173,2934592434,At ihop with the besties..minus one  where`s the dr.???? At work of course,neutral,0.95,0.04,0.01,0.03,neutral
4853,25898,a0d603ecc2,Looking for a new laptop battery. Why are they so expensive??,neutral,0.0,0.0,1.0,-1.0,negative
4854,20372,023d5f0355,"okay, got the card, but my phone is **** up at the moment.  please use email to reach me, sorry",negative,0.26,0.05,0.69,-0.6399999999999999,negative
4855,16504,b8a8fcf3e5, the ordered me a new blackberry to arrive TUES! I may die between now and them without phone  I have withdraws already,negative,0.0,0.0,1.0,-1.0,negative
4856,12090,443f6d754f,"...wait, I lied.",negative,0.0,0.0,1.0,-1.0,negative
4857,25509,c18af50515, no.1 dont really mean anything to me anymore :L it did when good old top of the pops was on every sat or friday or something,negative,0.01,0.57,0.42,0.14999999999999997,positive
4858,12963,558d4976d1,"just got a haircut, NOT happy!",negative,0.03,0.0,0.97,-0.97,negative
4859,10302,5fca665174,LOVES that lubbock is wet..its about time..no more strip runs,positive,0.0,1.0,0.0,1.0,positive
4860,10642,e51c3774e1,Zac Brown is in Virginia Beach and I`ll be in NoVA,neutral,0.95,0.01,0.04,-0.03,neutral
4861,18310,f49793eb70,Why are all the cool classes being offered this summer?  Boo.,neutral,0.11,0.51,0.38,0.13,mixed
4862,18870,32fcffc4a4,In a  mood.. Listening to the older stuff... This Time Around. Not that old but old enough.,neutral,0.08,0.91,0.01,0.9,positive
4863,1755,3d467291fc,planning how to move back home...the regression process is in motion,neutral,0.97,0.01,0.02,-0.01,neutral
4864,1275,1124f6f9a5,noone wants to talk to me  lol,negative,0.0,0.99,0.01,0.98,positive
4865,26659,fbe0a05867,"_0981 LOL I was going to do some homework, but kind of got distracted... Again...  Goodnight!",positive,0.03,0.51,0.46,0.04999999999999999,positive
4866,13404,a056734a01, cool thanks for the response.  I`ll check out that Firefox!,positive,0.0,1.0,0.0,1.0,positive
4867,18459,6240923771, games? Just wanted to clarify,neutral,0.44,0.53,0.03,0.5,positive
4868,10041,5652d8ae75," if i can get a ticket, but the pickings are lookin slim soo prob not",neutral,0.79,0.14,0.07,0.07,neutral
4869,10584,f9557de9bb,It`s too hot.  I don`t like it.,negative,0.15,0.01,0.84,-0.83,negative
4870,13752,d2679b98ab,is chilling at home,positive,0.62,0.32,0.06,0.26,neutral
4871,20468,02bf960d09, ohh I was so confused!:p I haven`t seen it. It`s your favourite?,neutral,0.01,0.5,0.49,0.010000000000000009,mixed
4872,1304,d5ebd5f984, You win ... SIGH Rakeem,positive,0.03,0.47,0.5,-0.030000000000000027,mixed
4873,10347,527707dc25," thank you, god bless im going to eaat my in in out",positive,0.0,1.0,0.0,1.0,positive
4874,24891,0460f2c05b,"`Don`t call your mother, `cause now we`re partners in crime.` -KP",neutral,0.01,0.0,0.99,-0.99,negative
4875,21782,fb63ff9083, so I`ve organised a day of indulgence & luxury for her. A pamper day  fingers crossed she likes the surprise..,positive,0.02,0.98,0.0,0.98,positive
4876,6391,79b2115dc0,"has gone through about 6 tea bags , call me obbsessed , i say thirsty",neutral,0.75,0.14,0.11,0.030000000000000013,neutral
4877,9785,9bd52ea04b,"_Pierce Well the Enterprise E, the NX-01, or the NCC 1701(no bloody A,B,C,D, or E)",neutral,0.43,0.56,0.01,0.55,positive
4878,2594,8b6de71666, Huh... PR from 5 to 2..?,neutral,0.95,0.04,0.01,0.03,neutral
4879,20321,8f265d6787,"Had a great night, ashleigh makes a good dance teacher  And we kicked Bens butt at a pillow fight!",positive,0.0,0.98,0.02,0.96,positive
4880,9897,b08964cf19,I feel like I need to catch up on twitter haven`t done much of it this weekend!,negative,0.82,0.08,0.1,-0.020000000000000004,neutral
4881,2,088c60f138,my boss is bullying me...,negative,0.01,0.0,0.99,-0.99,negative
4882,6230,a650b02d11,    - Overwhelming lead for Strawberry Lemonade!!  My husband voted for Banana Fosters tho.,positive,0.01,0.01,0.98,-0.97,negative
4883,10892,3e4b17c28b,  also check out  and   2 other wonderful causes that need our help,neutral,0.02,0.97,0.01,0.96,positive
4884,3777,27a39da558," Oh, I`m so sorry. I feel your pain. I can`t kill them either, and I`m always the one that finds them. Why is that?",negative,0.0,0.31,0.69,-0.37999999999999995,mixed
4885,20604,73d3c0dfd7,"  hey girl, what`s up? what r u gonna do today?",neutral,0.41,0.52,0.07,0.45,positive
4886,2251,85cc3caf4f,Rewarding myself with dinner at American Dream pizza on the rooftop terrace. Perfection  got 7 pages done on the prospectus!!,positive,0.01,0.99,0.0,0.99,positive
4887,7848,260e3b3e6a, I don`t remember cause I was watching so many on youtube... LOL will get back to you,neutral,0.01,0.98,0.01,0.97,positive
4888,21280,93d5d0038c,"Watching NHL playoff Game1 tomorrow night if anyone is interested, and I know that none of you are.",negative,0.86,0.12,0.02,0.09999999999999999,neutral
4889,9490,fbc22a56db," I`m still on the bandwagon. Figured I`ve been on this ride so far, might as well see what happens.",neutral,0.16,0.0,0.84,-0.84,negative
4890,9687,e65b2f93f2,is snuggled in bed reading,positive,0.61,0.38,0.01,0.37,neutral
4891,23456,c9b70e1a35,Disturbed. They sold the baby tiger I met in Thailand as an exotic pet. Greedy bastards,negative,0.01,0.0,0.99,-0.99,negative
4892,17742,7e8020cba2,happy that Google Wave is trending.  Can`t watch the video for it... certain flash videos are blocked by my company`s network.,positive,0.07,0.01,0.92,-0.91,negative
4893,708,fd5b328f6d, I loved him and he was in a mini,positive,0.0,1.0,0.0,1.0,positive
4894,1564,15aedbc11c,"oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to 'strange activities'",negative,0.01,0.01,0.98,-0.97,negative
4895,3550,f85f538616,I need a break... PFFF... Work Sucksss Will be in Myrtle Beach SC in 45 days...  things like that make me soooo happy woeiwoeiwoei,neutral,0.06,0.88,0.06,0.8200000000000001,positive
4896,10587,b3a9a9af56,Eminem`s new song 'Beautiful' is amazing!. Listen to the MAGIC right NOW!!  http://www.myspace.com/steve005,positive,0.11,0.88,0.01,0.87,positive
4897,26238,68036f7944, Nice musli bars!,positive,0.0,1.0,0.0,1.0,positive
4898,25331,a6ffb21858,Hellooooooo... Whats the scene people !!!,negative,0.82,0.09,0.09,0.0,neutral
4899,7140,e3dfffb668, Ich will auch zu Pinkpop,neutral,0.68,0.29,0.03,0.26,neutral
4900,23716,003e68d96d," cool beans, yeah man - no prob at all",positive,0.02,0.97,0.01,0.96,positive
4901,6792,21d38cfc42,"Wow, been away 4 a while...stupid lap top is in the shop...still    Hope everyone is well!",neutral,0.0,1.0,0.0,1.0,positive
4902,12027,b9c7cea4dc,I am doing Geography Revision on Earthquakes!  How Boring!!,negative,0.0,0.0,1.0,-1.0,negative
4903,16726,40b38aa1bf,Rainy day today.  No car so we`re stuck in the house   I needed to go to the post office too...bastards,negative,0.0,0.0,1.0,-1.0,negative
4904,6847,60aada6ba3,i am leaving soon for Kansas City to take some of my stuff. Only 8 days of living in Carthage left.,neutral,0.69,0.1,0.21,-0.10999999999999999,neutral
4905,17014,17053f153c,Going home. Hope one of you out there saw the play.,positive,0.0,1.0,0.0,1.0,positive
4906,14168,b577cd2a57,catching up on House  season finale monday!,neutral,0.25,0.72,0.03,0.69,positive
4907,21936,354b590f3f," HEY! aww man, no, i didnt IGNORE YOU i just dont have mobile web. so i can only txt.  i can see you unless i`m here >",neutral,0.32,0.61,0.07,0.54,positive
4908,21892,b9f42cee04,About to watch JONAS!  I love DVR! ,positive,0.0,1.0,0.0,1.0,positive
4909,14990,9aaaea12c7,"This is my new College project, i just wanted to share it  Hey Mr Bartender - College Project http://bit.ly/Ba3Nf",neutral,0.17,0.77,0.06,0.71,positive
4910,24262,958eed7410,Have been rolling on the bed for the past 2 hours ... Still unable to sleep,neutral,0.13,0.02,0.85,-0.83,negative
4911,12294,0ec41af1ff,Painting my room =,neutral,0.14,0.84,0.02,0.82,positive
4912,7234,99100e3c2e, I WISH YOU WERE GOING TOO!  are you still coming to nicoles preprom?  Can`t wait for preprom!!!!,positive,0.11,0.88,0.01,0.87,positive
4913,1726,da9e839af0," nope not going be able to finish it tonight, got a few other things to do before bed",neutral,0.92,0.03,0.05,-0.020000000000000004,neutral
4914,1891,ad360dc709," Mmmm, I had honey mustard chicken w/ rice & veges",neutral,0.99,0.01,0.0,0.01,neutral
4915,19335,654de96a93,I wanna buy a million copies. But i aint that rich   just buy some more copies urself hahah,negative,0.02,0.03,0.95,-0.9199999999999999,negative
4916,14331,db565fc9d6, nope.  they are all sleeping cuz they live on the east coast.,neutral,0.86,0.02,0.12,-0.09999999999999999,neutral
4917,15375,fa805cb595,In a rush....   Lunchtime anyway,neutral,0.86,0.07,0.07,0.0,neutral
4918,8184,df9f97f886,I`m not impressed that it almost always rains on Bank Holidays !! Stil... It`s a free day - no college,negative,0.01,0.43,0.56,-0.13000000000000006,mixed
4919,15374,39854df96d, It`s fun to see that glimpse of your life,positive,0.0,1.0,0.0,1.0,positive
4920,4908,1027e2e7bb," I have no doubt, darlin`!  Just wish you could find a boy worthy is all!  You`re good people!",positive,0.01,0.99,0.0,0.99,positive
4921,19111,9a7b1095d3,"Star Trek is awesome!! Kirk is hot, Spock is cool. It`s fun, cool and sexy. Definitely worth seeing. I saw it at the Cinerama.",positive,0.03,0.97,0.0,0.97,positive
4922,15399,70094c5e43,has made herself officially unavailable to her best friend,negative,0.01,0.98,0.01,0.97,positive
4923,5542,ac4aef6710," Don`t fall to celebrity worship, though... just write what you think, do the best you can and rock on",positive,0.01,0.98,0.01,0.97,positive
4924,21686,46e0b00683,I had fun this summer,positive,0.0,1.0,0.0,1.0,positive
4925,26860,7323f7136b,i find John Mayer`s tweets mighty entertaining for a hearty laugh...so thanks John,positive,0.02,0.98,0.0,0.98,positive
4926,27259,15046b539e, http://twitpic.com/67gwh - bwahahahahahahaha nice!  I want a doggy,positive,0.0,1.0,0.0,1.0,positive
4927,1178,716f2a0736, Yeah! Thanks! I`ll be back in soon to see what ya got!,positive,0.02,0.98,0.0,0.98,positive
4928,27039,f2f889d6cd,"feeling bad for Daisy, she cries in every episode       i watch waaaaay too much tv",negative,0.0,0.0,1.0,-1.0,negative
4929,22016,890d25403c,researching ecologically friendly carrier bags... its not cheap to be eco friendly,positive,0.03,0.95,0.02,0.9299999999999999,positive
4930,14175,84a35b5bea,I`m not sure why walking around in barnes and noble comforts me so much. O well now I`m off to work,positive,0.01,0.95,0.04,0.9099999999999999,positive
4931,23458,6f4571eeec, good. that was the intent.  hopefully others get the same vibe,positive,0.0,1.0,0.0,1.0,positive
4932,7664,a3a78146c8, My dream was about hanging out with all my friends. It was good until I woke up and they weren`t there.,neutral,0.18,0.81,0.01,0.8,positive
4933,5362,ca5c407ca4, seen him! he`s beautiful,positive,0.0,1.0,0.0,1.0,positive
4934,24235,968b62c93c,I`m gonna miss them so much  I`m crying right now... :/,negative,0.0,0.02,0.98,-0.96,negative
4935,4452,82bf894cdb,  i met him! hes from where i live !!! he goes clubbing the same places lol! i dont get twittter,neutral,0.16,0.82,0.02,0.7999999999999999,positive
4936,20940,4b9f6061a8,Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*,negative,0.0,0.0,1.0,-1.0,negative
4937,22180,d6dd76af3a,Seems like 60 min wait time  should I call the wife now,neutral,0.68,0.21,0.11,0.09999999999999999,neutral
4938,22209,71f857cd72,"ending my evening on the best note.  i will love you forever, tweets.",positive,0.0,1.0,0.0,1.0,positive
4939,22866,a5318c0473, i didnt get the joke,negative,0.02,0.02,0.96,-0.94,negative
4940,24018,78a3dec169,not feelin 2day,neutral,0.35,0.09,0.56,-0.4700000000000001,negative
4941,15625,6052a573df,Searching apartments in Kaohsiung. Will go seeing the apartments on next Tuesday. Haven`t found a good one with reasonable rent...,negative,0.0,0.03,0.97,-0.94,negative
4942,13161,023adc9806,On my way to see star trek,neutral,0.26,0.19,0.55,-0.36000000000000004,negative
4943,22588,eae9c20c8d,    #followfriday thank you so much. I`m so behind. Still at about half of what I had.,positive,0.0,1.0,0.0,1.0,positive
4944,19871,5c211a0e68,is tired. 04:30 alarm setting will do that  Off to bed as soon as my bloody iPhone Backup and Sync finishes.,negative,0.01,0.0,0.99,-0.99,negative
4945,12236,d307874770, It was on my CNN subscription on Google Reader. I couldn`t help but repost it,neutral,0.96,0.02,0.02,0.0,neutral
4946,19263,9e963698f8,Hate I am going to miss the tweet up this weekend,negative,0.0,0.0,1.0,-1.0,negative
4947,1740,c9335c535e, ummm not with me?,neutral,0.31,0.02,0.67,-0.65,negative
4948,413,38a6cb940a,I sure do hope it becomes 4:20 this afternoon ...,positive,0.0,1.0,0.0,1.0,positive
4949,5120,e387566c3d, haha that photo is too funny! I hope he wasn`t disturbed by passengers too much during the flight,positive,0.01,0.85,0.14,0.71,positive
4950,14212,28a216a38b," Awe man, that sucks. Everyone makes mistakes. I have a feeling that people can forgive you",neutral,0.01,0.03,0.96,-0.9299999999999999,negative
4951,10705,5252524b59,I may have come down with something; we`re almost out of tissues!    this is not a good season  http://tinyurl.com/nccqya,negative,0.0,0.0,1.0,-1.0,negative
4952,17155,703d8ea662, i`m getting this assignment done,neutral,0.77,0.13,0.1,0.03,neutral
4953,16406,dde965b855,still at home goodness,positive,0.03,0.96,0.01,0.95,positive
4954,12132,514174445d,Goodnight Beautiful world  sweet dreams. olive juice!,positive,0.01,0.99,0.0,0.99,positive
4955,25891,ee22737cab,just got back home with my disappointing report card,negative,0.0,0.0,1.0,-1.0,negative
4956,2275,2d65ec4f12," ew, i used to get 'suicides' in mid. school and mix like 5 sodas together. then drink it. i think i remember enjoying it, too.",positive,0.03,0.97,0.0,0.97,positive
4957,27303,0feaa9fc45," yes, yes .... nap or read gossipy mag if you have one handy",neutral,0.01,0.98,0.01,0.97,positive
4958,13897,99aa6a57ae,@ work again,neutral,0.18,0.8,0.02,0.78,positive
4959,24375,9454038067,"You want ittt, you got ittt!",positive,0.73,0.05,0.22,-0.16999999999999998,neutral
4960,231,8f3e73cf09,"Screw the reviews, I thought Wolverine was awesome. But not enough Dominic Monaghan for my liking.",positive,0.01,0.43,0.56,-0.13000000000000006,mixed
4961,25677,90273f6b75,"is up, slightly later than planned... gunna get this essay done 2day!!",neutral,0.1,0.37,0.53,-0.16000000000000003,negative
4962,25603,286fe373a6, what!!!????  where are u guys going!?,neutral,0.88,0.09,0.03,0.06,neutral
4963,23181,b6ded578b8,never does  anything good school and rabbit it my life cycle dunno how to tune a giutar so i am stuffed,negative,0.01,0.3,0.69,-0.38999999999999996,negative
4964,23260,ec9796fa7a,"Gmorning   ooh giirll, Mondays",positive,0.79,0.14,0.07,0.07,neutral
4965,13978,c41582b2e2,"Hmm, $25 to see the Decemberists, but I have to go to Raleigh on a work night... or $95 for cheap seats to the Bolshoi? Probably neither",negative,0.95,0.01,0.04,-0.03,neutral
4966,934,fbc44d0924,'Up' is all sold out!!,neutral,0.91,0.04,0.05,-0.010000000000000002,neutral
4967,15948,c8bc2ce7ca, I don`t know how to send it to you Anna.  Let me think for a bit and I will find some way to do it,neutral,0.95,0.02,0.03,-0.009999999999999998,neutral
4968,11243,4c270117ac,about to book train tickets for friday!,neutral,0.84,0.11,0.05,0.06,neutral
4969,26737,365f873a4c,Happy Mothers Day to Heidi Klum,positive,0.46,0.52,0.02,0.5,positive
4970,2680,031c478bcf,cant sleep again! I couldnt sleep last night eather!  *Wabble Wabble*,negative,0.2,0.01,0.79,-0.78,negative
4971,4243,7c7640eec3,I just got a wiff of pazik fart!,negative,0.34,0.02,0.64,-0.62,negative
4972,14044,963d800c9d, i agree with  spongebob is better,positive,0.01,0.99,0.0,0.99,positive
4973,18337,6ff9e249ea,Going to sunnybank,neutral,0.72,0.1,0.18,-0.07999999999999999,neutral
4974,26980,385bb6094d," what is I/O psy? I`m taking psy101 starting this Monday, not looking forward to going back to school but",negative,0.04,0.02,0.94,-0.9199999999999999,negative
4975,15526,4a4c6608ec,going to funeral today for friend and classmate who died in a car wreck last Friday,negative,0.0,0.0,1.0,-1.0,negative
4976,16410,ece5c10282,Lying with my new lab pup on my lap,neutral,0.89,0.01,0.1,-0.09000000000000001,neutral
4977,19899,0c179f1308,   your picture makes me thristy EVERYDAY!,neutral,0.27,0.71,0.02,0.69,positive
4978,14003,3961e6973d,"Obama last night: 'Most of you covered me, all of you voted for me. Apologies to the Fox table.'       http://bit.ly/bGcnW",negative,0.02,0.01,0.97,-0.96,negative
4979,18006,006bfcc0d0,Here are the cupcakes I made.  http://twitpic.com/4w425,neutral,0.91,0.07,0.02,0.05,neutral
4980,5854,c90925564e," this is really helpful,  you swear a lot, i just realized. haha.",positive,0.2,0.78,0.02,0.76,positive
4981,8347,a4de74df5f, yo wats up? how u doin 2day? u havnt answerd any of my replys,neutral,0.61,0.27,0.12,0.15000000000000002,neutral
4982,7262,dc3bddad43,I miss laughing till my stomache hurts,negative,0.0,0.1,0.9,-0.8,negative
4983,15387,5a79d58c1f,_shiny Thanks for the heads-up. You`re an hour ahead of me here.,positive,0.01,0.99,0.0,0.99,positive
4984,2160,e27e0e5453, bet sexy; i added u on myspace!,neutral,0.26,0.73,0.01,0.72,positive
4985,5905,11f36369f3,exam at 8.,neutral,0.44,0.51,0.05,0.46,positive
4986,417,8ebbcfcfd1,tamlyn wishes she was as cool as my sock draw,positive,0.01,0.99,0.0,0.99,positive
4987,11597,53cbe95605,"i`m going to sleepies, feel poorlies and pissed off  night night tweeples ****",negative,0.0,0.0,1.0,-1.0,negative
4988,14712,0ab362bdcd,I am loving this beautiful monday morning!,positive,0.0,1.0,0.0,1.0,positive
4989,13982,d7e9c3b09c,Hi everybody! Sorry for the long listening. Iwas too busy.,negative,0.02,0.0,0.98,-0.98,negative
4990,12901,8c044b57aa, Ahh thats where i go the 6 year old fact. good old radio one!  what exams do you have tomorrow?,positive,0.08,0.9,0.02,0.88,positive
4991,27471,15bb120f57,"i`m defying gravity. and nobody in alll of oz, no wizard that there is or was, is ever gonna bring me down",neutral,0.8,0.03,0.17,-0.14,neutral
4992,18333,9450b3fe67," pretty much, thanks.  seeing if a little Gilbert & Sullivan will cheer me up more.",positive,0.01,0.99,0.0,0.99,positive
4993,21329,690003c642,Dropped off Baby A for her 1st day in the Toddler Room this AM.  She`s officially a toddler.  Growing up way too fast,neutral,0.05,0.01,0.94,-0.9299999999999999,negative
4994,1389,a4388ba674,how i wish the result IS true...,neutral,0.93,0.03,0.04,-0.010000000000000002,neutral
4995,1836,c5c0a14aa6, I will - but you will never know it`s me,neutral,0.94,0.04,0.02,0.02,neutral
4996,16852,10157a4b9f," yeah i think it just depends on what you`re doing with it, but at least im getting it for free  ill miss my sk though",neutral,0.01,0.88,0.11,0.77,positive
4997,22539,7357751519, You realllllllllly just said that didn`t you?,neutral,0.98,0.0,0.02,-0.02,neutral
4998,22594,529db00fe9,GAH! I have the headache from hell. Reminds me what my lovely wife goes through all too often,neutral,0.0,0.33,0.67,-0.34,mixed
4999,21141,431cb579c1,He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq http://ff.im/2L63l,positive,0.0,1.0,0.0,1.0,positive
5000,6206,458744ff40,I gots the sniffles,neutral,0.53,0.27,0.2,0.07,neutral
5001,9135,5621d22dd2,"_Company Hey Kathy, happy Mother`s Day!",positive,0.86,0.12,0.02,0.09999999999999999,neutral
5002,10881,2cc253edc6," I have the best bestfriend in the whole world .. My Mother`s Day present = ambien, klonopin and a quarter! woohoo!  smh...",positive,0.1,0.62,0.28,0.33999999999999997,mixed
5003,15576,a941933614,They changed the way Golden Gaytimes are made. They used to be awesome.,positive,0.0,1.0,0.0,1.0,positive
5004,26935,9bb2417f44, I saw the pic. You surely don`t look like Amisha Patel nor like a mum of one,neutral,0.37,0.04,0.59,-0.5499999999999999,negative
5005,9996,29ffa4dfad, what lol?,neutral,0.01,0.99,0.0,0.99,positive
5006,22329,b261db3cee,And then you find out today they had there first kiss! },neutral,0.97,0.01,0.02,-0.01,neutral
5007,11820,dc027078a1, me.  confused about a guy...he`s great but why am I pushing him away?,neutral,0.0,0.82,0.18,0.6399999999999999,positive
5008,21887,b5b51f8ca5,I think my wireless router is dieing,negative,0.07,0.0,0.93,-0.93,negative
5009,3257,ef8d8e856f,_mcflyandjb its okay!!!  x,neutral,0.43,0.07,0.5,-0.43,negative
5010,11538,8e9885e7d7,Craving munchkins so bad.,negative,0.0,0.0,1.0,-1.0,negative
5011,23151,c8d254c303, uuuugh  i hate everything,negative,0.0,0.0,1.0,-1.0,negative
5012,19806,8de21d0f41,I didn`t find my dress,neutral,0.95,0.01,0.04,-0.03,neutral
5013,10098,ec45e7ac3b,needs to mug for Chinese A`s but doesn`t feel like it.,negative,0.28,0.02,0.7,-0.6799999999999999,negative
5014,6771,bb6dfc60d6,Starving. And Alyssa`s mom would bring her subway.,neutral,0.0,0.0,1.0,-1.0,negative
5015,19190,13db91abcb,not feeling well at all today! ugh cant I just go home.,negative,0.02,0.01,0.97,-0.96,negative
5016,10126,9d01f5ada5,"Browsing through the web. And expecting to see the PMS forum back up, but no luck",negative,0.0,0.0,1.0,-1.0,negative
5017,19471,1613b8b2d7," though I have to admit that seems less & less tempting. who has time, when there are more complete packages to be had?",neutral,0.87,0.02,0.11,-0.09,neutral
5018,14649,f51e6e361e,I`d rather sit on a bench with a friendly psychiatric patient than go a party with some 'cool' person,positive,0.01,0.87,0.12,0.75,positive
5019,25127,02d9157c3e,"_juneau I did, until my parents got all f`d up and I started comfort-eating",negative,0.04,0.95,0.01,0.94,positive
5020,7568,23304e66c0,Gremlin is asleep after a particularly challenging bedtime. I think it`s safe 4 me to go to bed -what a crazy Sat night for me!,neutral,0.04,0.26,0.7,-0.43999999999999995,negative
5021,5699,641bc43223,im still devastated about manchester united losing the UCL final,negative,0.0,0.0,1.0,-1.0,negative
5022,24573,02874866a3,http://tinyurl.com/67sk5r Follow my blog and I`ll follow yours,neutral,0.99,0.01,0.0,0.01,neutral
5023,4981,77528abf9c," Yeah, if I lived on the rez, I`d already be dead.",negative,0.0,0.0,1.0,-1.0,negative
5024,16817,52347ee8f7,I wanna go to the beach...but I have to study,neutral,0.84,0.14,0.02,0.12000000000000001,neutral
5025,26739,144fe57db1,That`s more like it - 3rd  #fb,neutral,0.93,0.06,0.01,0.049999999999999996,neutral
5026,10803,088ed77c3f," Im 20 - believe me, I`ve tried! I`m just too ginger! Freckles join up on my face - that`s it!  get it out a bottle cancerfree",neutral,0.92,0.06,0.02,0.039999999999999994,neutral
5027,13654,546e91f948,Boooo Animal collective is already sold out.  Guess I`ll be missing that show,negative,0.15,0.03,0.82,-0.7899999999999999,negative
5028,8748,e5cf6ef2b5,"waiting for my friend to come over, so we can hang out!",neutral,0.13,0.86,0.01,0.85,positive
5029,24993,0fd86514ce,Hm. Have you ever realized how incredibly over-rated Tokio Hotel is becoming? It makes me sad.,negative,0.06,0.01,0.93,-0.92,negative
5030,19083,e0bf107bfc,"FML, i cant loose another friend",negative,0.01,0.69,0.3,0.38999999999999996,positive
5031,17044,b49d517883, wut u want a shot of ma?,neutral,0.4,0.14,0.46,-0.32,negative
5032,20711,adb0d508ff," Yes bb  There are actually 2 of them, but the other one I don`t really give a **** about.",negative,0.99,0.0,0.01,-0.01,neutral
5033,17320,e236c3802d, omg kool. I`m not on the road,neutral,0.01,0.99,0.0,0.99,positive
5034,1948,26f03060be," No problem. Unfortunately, I think it was just something I had to sort out on my own.",neutral,0.01,0.49,0.5,-0.010000000000000009,mixed
5035,1371,5a67d1f1b6, The episode was AMAZING...I cried when I saw the home videos they were soooooo cute,positive,0.0,1.0,0.0,1.0,positive
5036,21923,f9b6c4fe2e, Yep...sadly I only had 10 min before a meeting!,negative,0.03,0.46,0.51,-0.04999999999999999,negative
5037,765,901b9b9cc4,i`ve just woken up,neutral,0.97,0.01,0.02,-0.01,neutral
5038,2311,7c07e5d4a3, DUDE.  You`re a hax0r!!!1!  You should put Final Cut Pro on there and tell me how stable it is,neutral,0.01,0.98,0.01,0.97,positive
5039,7078,a6a3c2ab93,"Missed Justin on SNL! AGHHH! Just when I started to love him again, yes it`s one of those weeks.",neutral,0.1,0.46,0.44,0.020000000000000018,mixed
5040,24134,992acf90e5,This is dedicated to all those moms out there - Happy Mother`s Day  ? http://blip.fm/~5z2g9,positive,0.41,0.58,0.01,0.57,positive
5041,7468,bdb3d43938,"Its not looking too good outside  if this continues, i feel a movie night coming on...",negative,0.0,0.0,1.0,-1.0,negative
5042,11169,1d01800a1a,just bought a magazine,neutral,0.98,0.01,0.01,0.0,neutral
5043,16906,ce79f994d7, http://twitpic.com/4j6kc - man i love your shelves! way to go diy diva!,positive,0.0,1.0,0.0,1.0,positive
5044,8034,d75b9c1f77, just relax like it is or translated to swedish too? Just got to take a look at my next comment,positive,0.03,0.97,0.0,0.97,positive
5045,11482,0fbd961f3d,Got 5 new followers yesterday! Yay  Just need 11 more til 50,positive,0.01,0.99,0.0,0.99,positive
5046,8458,e9505ad5d5," alright. i REALLY wish you guys could`ve done a show in tennessee  because now, i can`t go to one of your shows :`(",neutral,0.63,0.24,0.13,0.10999999999999999,neutral
5047,9543,aa7faaa8bd,I totally needed that sleep.  need to stretch and wash though now.,neutral,0.97,0.02,0.01,0.01,neutral
5048,7219,ffcf8e25dd,Greg:Showing my friends AudioBoo http://audioboo.fm/ Everyone seems 2 love it. Ta for the headzup bro. So need 2 get iPhone. Roll on June,positive,0.14,0.85,0.01,0.84,positive
5049,1377,be239334dd,Its 11:11...make a wish!,positive,0.59,0.39,0.02,0.37,neutral
5050,8333,a02e33783d," don`t 4get Gina Thomas! ( the things u do, keep artist running from U) she`s a corrections officer in Jersey now",neutral,0.33,0.1,0.57,-0.47,negative
5051,25826,31d63da95f,intentando intentarlo ONCE AGAIN!,neutral,0.48,0.44,0.08,0.36,neutral
5052,6135,d4a6a44063, awww boo! I **** lovee doing all the girly thingss,positive,0.05,0.89,0.06,0.8300000000000001,positive
5053,10376,2702dbee20,@_anniemay OMG No fair,negative,0.04,0.66,0.3,0.36000000000000004,positive
5054,27317,45c36b5e05,_Aston Still looking  I filled out quite a few applications last week and once I get home I`ll continue.,neutral,0.51,0.45,0.04,0.41000000000000003,neutral
5055,18034,aa8b3df96e, oh yeah them too. LOL,neutral,0.04,0.95,0.01,0.94,positive
5056,11634,bbed9a42b0,"I had a dream that I went to Evo fest, but I didn`t.",neutral,0.46,0.48,0.06,0.42,positive
5057,23133,e44048aceb," Hi Susan, read your blog.  It`s really good.  I look forward for the tweet updates",positive,0.0,1.0,0.0,1.0,positive
5058,13915,edd330a3b1, is not too hot and not to cold,neutral,0.13,0.08,0.79,-0.7100000000000001,negative
5059,3087,8973703c88,Got into the show early. Jackson`s chillen. Lil shorty,neutral,0.39,0.52,0.09,0.43000000000000005,positive
5060,3165,bcde062aac,"Watching 'All the Kings Men', It be pretty good so far!",positive,0.0,0.96,0.04,0.9199999999999999,positive
5061,13698,442d481d0d,UGH! Poor Beautiful Girl. Went in for new tires and inspection sticker. Now there`s a $590 repair and still no tires.,neutral,0.0,0.02,0.98,-0.96,negative
5062,5439,2a49440dc7,trying to upload one thousand photos!!,neutral,0.39,0.04,0.57,-0.5299999999999999,negative
5063,21028,e1035326b2,Leaving for work.,neutral,0.7,0.26,0.04,0.22,neutral
